pubchem	clname	auc
938	NCIH2087	0.967901876
5702031	SW620	1.24557062
6604822	NCIH1651	0.959882598
6604471	U2OS	0.771456513
3676	SNUC5	1.492952684
2082	NCIH1651	1.099447086
107967	RVH421	1.150088155
50515	HCC15	0.870660285
2206	MDAMB175VII	1.100783023
11754511	NCIH2347	0.750779948
44187362	PC3	0.946446519
5702058	HT1080	0.750353082
2747117	RKN	0.930464402
44483163	SW948	0.821159339
11640390	EFO27	0.959004228
9810884	SNU61	0.961183074
3387354	SNU61	0.930261791
3387354	HT1080	0.761982079
11707110	SNU449	1.0
5288674	RCC10RGB	0.978043422
3921152	NCIH838	0.587190643
9952773	NCIH2087	1.298291016
2145	NCIH596	1.0
3117	MDAMB175VII	0.666404218
5288209	HCT116	1.164751873
50515	NCIH838	0.881044779
115210	ECGI10	0.871228561
37542	LN229	1.184129166
1893	A673	1.390432772
2733526	HCT116	1.158672379
443943	EFO27	1.384505121
107985	TE6	0.090538938
5311221	NCIH2087	1.244225288
5893	NCIH2347	1.075691321
5282493	HCC15	0.932769133
16759169	HUH7	0.947344027
3035714	HCC15	0.679009554
159324	YAPC	0.729926034
10367662	NCIH2087	0.886378488
6436135	RKN	1.361982576
2993	TE8	0.868161393
3062316	A673	0.811671075
9911830	ECGI10	0.874726183
5354033	COLO668	0.945682114
3331	SJSA1	1.116456532
5614	OVTOKO	0.864912106
159324	COLO668	0.78675756
5311	HCT116	0.826148503
3387354	SW620	0.842434892
3921152	TE6	0.494916411
9956222	SNUC5	1.361299722
9967941	CL34	0.950962268
5702048	CORL105	0.556197443
16736978	NCIH28	0.825945939
2756	SKUT1	0.894748747
4076092	NCIH1651	0.947333511
817368	PC3	1.174647162
6918508	A549	1.104416526
4780	SW1990	1.201620083
5531	NCIH28	0.997881244
9826528	A375	0.406814719
55245	HPAC	1.31956292
91668	A549	0.942190335
9927531	HT1080	0.85049696
5329099	CORL23	1.407484401
33613	PC3	1.244606496
97226	RKO	0.2530557
5282230	HCT15	0.966491254
2763	HCC15	0.929627562
25150857	TE10	0.869388012
5280805	MDAMB175VII	0.910076091
25062766	HCT15	1.0
667594	MDAMB175VII	1.241917188
60854	TE8	1.594400131
6918736	HUH7	1.0
5281078	MSTO211H	0.830948372
11625818	SJSA1	0.871334184
10607	EFO27	0.851509647
97226	CORL23	0.282073444
72172	PC3	1.037594027
60857	NCIH1651	1.195794803
6851740	SF295	0.629309908
2746	CAKI1	0.834323882
6604931	HPAC	1.395937987
25260757	OVTOKO	0.621397087
2244	CL34	1.425338157
9810884	RKO	1.491257712
5702164	SKUT1	0.68330911
4539	A673	1.199912808
4369270	ECGI10	0.683675489
9927531	RVH421	0.892619968
9952773	CORL105	1.093403776
11626560	HCT15	0.905802285
107967	HPAC	1.398354842
5905	MDAMB231	1.05827684
4076092	TE6	0.948720185
11667893	SW620	0.845432401
2812	HCT116	1.111819655
46740	SF126	0.892175857
3117	SW948	0.891732827
2577	TE10	1.0
2125	EFO27	0.888252882
9829523	NCIH1915	0.72188848
3820	JHH4	0.839877333
8362	NCIH838	1.125168763
4060	HCT116	1.169379473
40839	RVH421	0.483397177
24785538	HPAC	0.757756231
2159	RCC10RGB	1.042893748
3971	A375	1.418124705
44187362	HCT15	1.0
16041424	NCIH2087	0.783252554
6399253	NCIH838	1.169776904
5280754	MDAMB231	0.953357468
1548955	SW1990	0.913592574
46926350	JHH4	0.559362202
44462760	HUH7	1.0
5702042	HCC15	0.653027196
4631	NCIH1651	0.880303115
4369491	LN229	1.086814635
64981	LN229	1.142017506
9549305	SKUT1	1.08334726
42611257	NCIH1651	1.0
4539	SNGM	0.898913685
46943432	SF126	0.790683766
2796	MSTO211H	1.091700075
6603728	RCC10RGB	1.283065771
4780	SF295	0.894703752
2471	LN229	1.172249685
25260757	SJSA1	0.720533782
25260757	SF295	1.057927036
2993	U2OS	0.852281519
6914657	NCIH838	0.756735165
285033	CORL105	1.0
2159	NCIH1915	1.182718805
5282493	HOS	1.04091179
3598	CAKI1	0.87346686
44607530	NCIH2347	0.870231386
208908	NCIH1651	0.934218287
938	YAPC	0.997571637
35802	CL34	0.671449212
24889392	MDAMB231	0.999829193
197690	NCIH2228	0.967612328
25181195	RKN	0.902105157
462382	MSTO211H	0.501777153
51358113	OVTOKO	0.613125047
9884685	SNU61	0.946919989
47936	ECGI10	1.043420771
44369694	A375	0.700847057
60854	JHH4	0.764091696
6127	PC3	1.228830661
20279	RKN	0.732142204
9826308	NCIH838	0.776627012
10074640	OSRC2	1.416894616
5284616	RKN	0.70721469
6604471	HCC15	0.793470953
6436135	HT1080	1.088555596
9943465	TE6	0.94492811
448042	SNU61	1.204768904
55245	NCIH28	0.774307473
50248	RKO	0.772423953
451668	PC3	0.970222724
5702003	A549	0.71423666
6604928	AGS	1.098724247
2577	SF126	0.989404001
638024	AGS	1.038318612
40839	MDAMB175VII	0.805769579
56971	A549	1.087260656
16736529	HOS	0.656033574
65909	MSTO211H	0.879168218
44369694	SF126	0.787688287
6918508	A673	1.087783683
5311340	MDAMB231	0.895272757
3655	HCC15	1.095088148
2724387	SW1990	0.809769507
53232	ECGI10	1.46794731
9967941	SKUT1	1.233453373
72385	AGS	0.850210858
4431	YAPC	1.478266466
71384	CAKI1	0.921019652
5702031	LN229	0.982122569
24901704	NCIH28	1.021840588
5330286	NCIH1915	1.0
6918837	CORL105	0.881465392
5893	COLO668	0.99864895
19675	SNU449	1.284645575
64981	ECGI10	0.859874606
3655	RKO	1.527250184
44607360	OV7	1.053028345
5283454	HCC15	0.874797963
4993	OVTOKO	0.838833781
46907787	SW620	0.847426928
9840076	SF126	0.720518487
11494412	MDAMB231	0.895904457
16666708	EBC1	0.507192686
11640390	NCIH838	1.0
60857	U2OS	1.387121953
5281718	EFO27	0.842080625
107751	NCIH2087	0.907023532
9952773	OSRC2	1.288478373
2733526	OSRC2	1.222155209
46885626	A375	0.688584747
25227462	HCC15	0.433554565
25262965	TE10	0.638347061
6918638	EBC1	1.0
11442891	YAPC	0.431717438
9810884	SF295	1.360942712
3902	NCIH1915	1.273651777
60164	PANC0203	1.158837334
9804992	MDAMB231	0.714411872
31307	MSTO211H	0.892901631
6197	NCIH2228	0.7570093
16759175	TE10	1.126102415
42642645	OVTOKO	0.803842953
2082	MCF7	0.775699247
52912189	NCIH2228	1.719446209
15478	MSTO211H	0.906558601
24785538	RCC10RGB	1.0
3385203	NCIH596	1.327080475
15983966	CAKI1	1.000003964
11351021	TE8	0.662406537
702558	TE10	1.308066102
6603728	NCIH1651	1.224448704
24901704	MDAMB175VII	1.471467653
25021165	CORL105	0.920027452
441383	LN229	1.20147971
17755052	TE10	0.745215874
45375953	HT1080	0.680429504
208908	SF126	1.0
5531	MDAMB175VII	1.207307881
3921152	SNUC5	0.999972198
24775005	ECGI10	1.0
6710614	NCIH28	1.320737077
107967	SF295	1.411215403
444732	CORL23	0.517122165
441074	HCT116	1.069404632
9874913	COLO668	0.924960798
236702	MCF7	1.224529087
4521392	LN229	0.832215441
4713	NCIH2347	1.450590728
2247	EFO27	1.15312243
3101	SH4	0.471621468
444031	SJSA1	0.830959832
60857	SF126	0.96186473
1893	SH4	1.191088347
5282493	NCIH1915	0.805715712
5702041	SW1990	0.617766853
3894573	YAPC	0.780204947
4011	CAKI1	1.033667323
45375953	NCIH28	1.0
6093	MSTO211H	1.166494803
2051	NCIH2347	0.848511464
11351021	EBC1	0.647082749
1547484	A375	1.118416617
49855250	SF126	0.48951809
72385	SF295	1.026931517
4261	RVH421	0.812620521
5702095	RCC10RGB	0.913634127
3820	EBC1	0.972849583
122077	JHH4	1.582722976
49836027	LOVO	0.581996931
17756796	RMGI	0.793971086
5870	SW948	1.510262447
24901704	RVH421	0.992189336
6364620	RVH421	0.534650014
2930014	NCIH2228	0.713576622
24785538	TE6	0.602092638
5281037	LOVO	1.527258103
38853	MDAMB231	1.245803509
9949641	LOVO	0.459617683
16490	AGS	0.850295719
64981	PC3	0.884971752
3033637	OSRC2	1.166638745
9803963	NCIH2347	1.39399789
3894573	NCIH2347	0.864652507
5723	RVH421	0.785741196
5702172	TE8	0.852670366
60953	NCIH2087	1.213260222
1400	U2OS	0.906403718
4594	RKO	1.230752208
4431	SNGM	1.168437602
5186	HCC15	0.870322011
2733526	OV7	1.11196599
17756796	TE10	0.89799564
4174	LN229	1.2005972
2733526	CORL105	1.131650098
4521392	CORL23	0.783003928
4477	CORL23	0.857362473
9915743	NCIH838	0.915580183
9888590	LOVO	0.70309906
2315	NCIH2228	1.513429313
2249	A375	0.923436785
6857	EFO27	0.993734451
9840076	OVTOKO	0.929866091
387447	PC3	0.668770669
115210	LN229	1.31000704
3035714	A375	0.580332691
2746	SNU449	0.923247153
21700	MCF7	0.64657375
24785538	HCT15	1.0
5546	SKUT1	0.933497475
11667893	MCF7	0.929578692
3101	HUH7	0.521986371
5283454	U2OS	1.352989545
71329	HCC15	0.959332741
6604931	EBC1	0.879088839
25154867	HCC15	1.005362702
2375	CAKI1	1.065518034
11676786	COLO668	0.999998404
11214940	TE10	0.919045595
10745	COLO668	1.747046499
5354004	RKO	1.31842804
71271629	HT1080	0.785703526
4539	HT1080	1.132415785
24785538	A549	0.758776835
10607	TE10	0.550332159
24826799	HT1080	1.0
2913	TE8	0.952381426
65981	NCIH2228	1.286849022
216345	A375	0.883420745
4684	SF295	1.211249147
253602	NCIH2347	0.770610312
6364620	NCIH838	0.506150028
24995524	U2OS	0.496278409
11538455	HCT15	0.951679613
441074	MDAMB175VII	1.148697966
25227462	RKO	0.458399714
33613	U2OS	1.485006083
60164	TE6	0.919692272
5707	JHH4	2.012875259
2913	HPAC	1.198501665
4996	TE10	0.989701759
5702228	HOS	0.705329497
4631	U2OS	1.14835101
447905	YAPC	1.420119249
448799	NCIH2347	0.474772934
1645	NCIH838	0.82679386
698112	COLO668	1.477336033
1697	TE8	0.839801743
4261	TE10	0.942256514
2763	HCT15	0.904851727
15983966	HCT116	0.632133717
9868037	SW948	0.890607274
5614	MDAMB231	0.748411915
5702058	SF295	1.649024779
11373846	SNGM	1.061442878
6436135	SNGM	1.029538787
25154867	LOVO	1.120575837
6604928	TE6	1.393754769
50248	LN229	0.868296176
128563	PC3	0.880536068
15951529	ECGI10	1.404850445
2763	NCIH1915	0.834447165
56971	EFO27	0.978960005
24180719	NCIH596	0.878099761
3902	MCF7	1.204841011
42611257	A549	0.86158412
53340666	PANC0203	1.192984077
4761	SW620	0.818110254
451668	COLO668	1.0
2812	SF126	0.982614118
5330286	HCC15	1.0
133076	SNGM	0.832298576
6445562	HCC15	1.0
3385203	RKN	1.270703525
9847023	OV7	1.812552148
10367662	JHH4	1.156220602
3117	PANC0203	0.851383964
3718	NCIH28	0.774528169
5283454	MSTO211H	1.043105439
25124816	NCIH1651	1.463727865
3038522	SH4	0.996245579
6604928	NCIH1915	1.196474504
91668	SF295	1.63326019
108143	MSTO211H	1.0
4993	A549	1.058315132
9914412	HCT15	0.873736205
4636	SF295	1.361428874
5757	A375	1.295415839
224859	U2OS	1.665675542
2722	NCIH838	0.942566208
3101	CL34	0.55380216
9927531	PANC0203	0.798822948
126769	HOS	0.904323778
56971	TE6	1.028253997
6857	ECGI10	0.81189524
10367662	NCIH596	1.079511294
11313361	HCC15	1.25698577
24771867	HCT15	0.74142977
24775005	YAPC	1.0
60663	AGS	0.950822882
5287969	SNUC5	0.668057112
72344	SNUC5	0.991941216
11507802	HPAC	1.308251661
10184653	ECGI10	0.781535028
6918540	U2OS	1.461351338
5534	EBC1	0.797368003
71329	SNU61	1.293682888
379077	MCF7	0.789521984
6851740	SJSA1	0.616391556
107751	AGS	0.939766084
6450551	SNU449	0.993162349
24978538	LN229	1.0
442872	A549	1.341625125
5702106	LOVO	1.370505488
387447	SNU449	0.998499891
44483355	NCIH2087	1.526313905
5534	NCIH2087	0.762523593
11351021	A673	0.530214524
2993	NCIH596	0.867484788
20279	MSTO211H	0.619577893
1549000	CAKI1	1.366095786
2690	PANC0203	0.967762865
9799509	HOS	0.808827663
5330790	HT1080	0.789531008
6918508	RMGI	0.834088519
3825	OVTOKO	0.967572245
156414	RCC10RGB	0.930078878
30323	SNUC5	1.0
379077	SNUC5	0.883634894
11626560	SF295	0.7768753
4781	SJSA1	1.469696992
11978790	NCIH1651	0.414604018
6604471	A549	0.898924087
5328768	RMGI	0.858609432
4847	RVH421	0.785270495
6918540	A375	1.228607278
2206	OV7	1.007398417
4055	YAPC	0.953798744
9949641	MDAMB175VII	0.703178263
107751	HPAC	1.418509476
10607	RKN	0.456534002
27924	TE10	1.512228374
6364620	PANC0203	0.733703334
3397	NCIH28	0.929926114
4477	EBC1	0.910300034
37463	HCT15	2.580702339
25124816	HUH7	0.815844095
5354033	NCIH2228	1.199234611
4847	NCIH596	0.720321895
25181195	SW1990	0.929813363
824226	COLO668	1.200165251
4993	MDAMB231	0.861505444
97226	SH4	0.438629397
445643	NCIH838	0.963231497
6450551	LOVO	1.0
11214940	PC3	0.836337138
3025986	SW948	0.626421705
5329006	A673	1.244093802
441074	YAPC	1.087233929
2733526	MDAMB231	1.09662065
2159	HCC15	0.938597
97226	U2OS	0.33390438
46740	NCIH2087	0.881595325
6741	OSRC2	1.799961156
33613	SH4	1.192660695
448042	PANC0203	0.95876164
5702094	RCC10RGB	1.268614925
47936	NCIH2347	1.455891812
5870	MSTO211H	1.120908477
5311479	A673	1.481639572
11676786	LN229	1.0
5702228	SNGM	0.739409956
3062316	NCIH2347	0.580051463
45375953	RKO	1.0
11175137	NCIH28	0.653721924
5893	CL34	0.88784461
47528	PANC0203	1.177665247
387447	NCIH28	0.789707675
6918736	MCF7	0.900897421
4261	SW1990	0.851655692
10040286	AGS	1.068478603
5702003	U2OS	0.697050857
3117	CL34	0.810390191
71271629	NCIH1651	0.835934331
5494449	HUH7	1.0
65399	HPAC	0.823157145
2812	TE8	1.094843079
2577	U2OS	0.670568118
64971	SF295	1.144835177
53340666	NCIH28	0.989849003
5311221	PC3	0.9834902
3739	HT1080	0.885393995
446541	RKN	0.955357816
11351021	SNU449	0.606273429
2391	YAPC	0.871837988
9868037	TE6	0.844803145
16736978	NCIH838	0.795778465
4055	SH4	0.879241386
9830392	MDAMB231	1.09388378
3334	NCIH2347	0.755450044
9429	CAKI1	1.459234876
6473881	NCIH838	0.838517002
175540	HT1080	0.965940142
2722	HCT116	0.87302067
644241	SW620	1.30836722
444031	SW948	0.934474521
447905	MSTO211H	0.869311548
132519	CAKI1	1.443697477
11625818	NCIH1651	0.858684157
9934347	NCIH28	0.718281618
5905	HCC15	0.896154272
115210	PC3	0.88721693
3690	OSRC2	1.548995314
27924	SNUC5	1.380775763
4878	MDAMB175VII	1.38879717
16736529	EBC1	0.689713063
1549000	SW1990	1.048308403
3371	NCIH2347	1.441149821
9934347	NCIH2347	0.609708291
44483355	SW948	1.303924552
1548955	HOS	0.932317208
447043	CORL23	0.884938338
47936	RCC10RGB	0.867579326
44187362	MDAMB175VII	0.58583664
447905	RMGI	1.833374011
5070	RCC10RGB	0.944917521
2051	PANC0203	0.851430071
5546	LN229	1.253234807
409805	SJSA1	0.943440311
46244454	SW948	0.819074056
30323	HCC15	0.983280649
4369270	HCC15	0.733699135
45375953	CL34	1.0
387447	SF126	0.629381469
9926999	OSRC2	0.888127717
23725625	A375	0.824220209
2265	HT1080	1.082900816
16747683	NCIH2087	0.802903371
3610	MCF7	0.941465151
4883	AGS	0.881760946
11640390	EBC1	0.943374008
4173	NCIH1651	1.265379653
21704	COLO668	0.979807469
4539	TE10	1.063811775
44462760	LOVO	0.782748528
33613	SNU449	1.282489716
11749858	COLO668	0.624650915
3371	MDAMB231	1.271036148
9915743	NCIH2228	0.799627671
16736529	MCF7	0.898665393
444732	HPAC	0.595248351
11707110	SNU61	0.469913945
9799509	LOVO	0.786764047
4849	COLO668	0.789193885
2049	NCIH2087	0.79491664
60464	U2OS	1.258186847
9829523	CAKI1	0.695379252
154417	SNU449	0.821345753
9804992	SW948	0.648684529
2747117	JHH4	0.924246173
49836027	MSTO211H	0.604936239
24775005	NCIH1915	1.0
23725625	ECGI10	0.811349391
9868037	HCC15	0.902992408
10745	CORL105	1.219436545
7638	CORL105	0.923752066
5330286	CORL105	0.951655762
53340666	NCIH838	0.89253913
5311	SH4	0.886256024
5327	CL34	1.711852648
24771867	CORL23	0.762632551
445643	HPAC	1.190664206
47936	NCIH1915	1.193753906
689043	U2OS	1.615631868
2315	NCIH1651	1.317230266
46244454	SJSA1	0.864508021
9911830	HOS	0.877799499
24775005	HCT116	0.959638949
374536	HOS	0.884323346
5354033	HCT15	0.93987106
133621	MDAMB175VII	1.143521814
3958	HPAC	1.276459128
21704	MDAMB231	0.901569017
2265	RMGI	1.212306039
15478	MDAMB231	0.875221344
2153	HCC15	0.894736671
9956222	CL34	0.803032842
52912189	TE10	1.354330493
3385	OV7	1.01708527
72344	LN229	1.40675278
442872	CORL105	1.335819998
5991	ECGI10	0.911908466
134778	OSRC2	1.492020863
3117	SW1990	1.018254952
2722	MSTO211H	0.759846726
16759169	CORL105	0.927052055
9934347	COLO668	0.679879949
3324	EBC1	1.110176487
3610	NCIH1651	0.967531137
5702172	PANC0203	1.157289917
689043	SF126	1.000000313
5284373	RVH421	1.322806953
5905	SW948	0.955589717
2206	NCIH1915	1.029060809
42642645	YAPC	0.792603175
123692	EFO27	1.454453925
1645	LN229	1.0
71271629	HCC15	0.822924431
4431	EFO27	1.283785637
121926	SW620	0.775242209
26937	SF295	1.527402577
6918837	SW620	0.524307552
25183872	CORL23	0.550308518
65399	SW1990	0.878468749
11754511	NCIH1915	0.743340161
176408	EFO27	1.358551831
11625818	TE10	0.97767591
5281787	NCIH2228	1.222147744
2159	OVTOKO	0.926739775
9956637	OSRC2	1.138152637
11978790	NCIH1915	0.498184389
2993	CL34	0.821805784
442872	PC3	1.4520956
9810884	NCIH838	1.320659649
4030	ECGI10	0.754431658
9799509	PANC0203	0.831723551
5329006	MCF7	1.295260149
9956222	SF126	0.885074754
3718	NCIH2087	0.79957939
6364620	A673	0.773405177
456201	MCF7	0.983581514
128563	HOS	1.253766848
56971	U2OS	1.211159063
3331	SH4	1.198326892
2690	HOS	1.149578991
2375	HCT15	1.277301913
24180719	HCT15	0.858852629
151289	TE10	0.83990694
73707512	A549	1.304716699
3062316	CORL23	1.0
46885626	RVH421	0.626591058
5870	NCIH2347	1.480106185
6445562	PC3	1.0
2733526	TE8	1.144200963
163844	HPAC	1.439407312
44462760	NCIH596	1.0
25022668	COLO668	0.932761847
9953769	SF295	1.094049498
3035714	CORL23	0.606334406
5702048	A549	0.568486038
5707	OSRC2	1.274426962
5354033	MDAMB231	1.337246966
9888590	HPAC	0.885309505
4045	PANC0203	0.742611953
5319	NCIH1651	0.971916229
9956119	RVH421	0.928391799
4828	NCIH2347	1.175916824
5702031	HCT116	1.15086562
448042	SW1990	0.882180316
24901704	EFO27	0.888107434
2993	SF126	0.856853513
5319	SJSA1	1.253751678
5328940	HT1080	1.035906692
9840076	SNGM	1.0
387447	SW948	0.839376633
2756	LOVO	1.016831678
5070	SW948	1.545492895
9826528	SNGM	0.784313574
6741	SW948	1.276689498
3334	AGS	0.434111547
11373846	NCIH1915	1.131698101
4477	YAPC	1.224593252
33630	HCT15	0.731888549
10367662	NCIH1915	1.08360361
176408	HUH7	1.048111423
42642645	RCC10RGB	1.0
5280805	YAPC	0.896134822
65909	HCC15	1.061300201
25227462	MCF7	0.498693281
4713	JHH4	1.496813735
5288674	RKO	0.812441793
45375953	MSTO211H	0.570015166
10302451	YAPC	0.840893283
236702	JHH4	0.940541681
2708	NCIH2347	0.903410708
5329099	TE8	1.732038927
6445562	NCIH2228	0.764312693
10341154	SKUT1	0.942750552
5327723	MDAMB231	1.135163422
5991	SJSA1	1.298994368
154417	NCIH28	0.856451796
5281670	SJSA1	1.372723559
5757	HCT15	1.222975514
208908	SH4	0.915263007
6215	NCIH1651	1.523682221
104956	SNU449	0.814518507
3994	LOVO	0.713157214
16736529	HCT116	0.840538414
3854666	NCIH2347	0.846212635
9549305	CAKI1	0.950630963
2756	MSTO211H	0.87855579
4078	SNU449	1.171908844
447966	CL34	1.000000064
9914412	NCIH2087	0.860042019
16720766	NCIH2347	0.928605366
36462	SW620	0.74584119
6603728	A375	1.208198435
9926999	A549	0.831421016
2051	SF126	0.657768561
135411	AGS	0.723743656
54454	RCC10RGB	1.274373767
2733526	CORL23	1.001327908
24785538	PANC0203	0.832828017
2708	NCIH1915	0.880068876
2206	EFO27	0.926881826
3676	SF295	1.528317129
11373846	HT1080	1.107207174
657237	RKO	0.933265688
25262965	LN229	0.673256833
3958	NCIH28	1.308992939
5327723	RCC10RGB	0.906348138
667594	NCIH2087	0.92284256
11213558	CORL105	0.746058876
5281078	NCIH1651	0.949597471
50515	ECGI10	0.970141073
47641	OVTOKO	0.800481005
11626560	PC3	1.0
5328768	SH4	0.7046401
6127	SNU61	1.089875681
4539	SNUC5	0.844280828
46191454	SW620	0.631320368
9868037	SNGM	1.191699981
44483355	ECGI10	1.25768917
824226	HCC15	0.950771666
448042	HCT15	1.005011329
10745	SF295	0.963392108
5284616	NCIH1651	0.504773645
4122	SNGM	0.6508917
11676786	PANC0203	0.894843313
4431	RKO	1.712002373
54454	MSTO211H	0.859987421
17756796	ECGI10	0.783611628
5719	PANC0203	1.147270306
824226	JHH4	0.91391428
6918638	NCIH2347	0.824113476
10302451	RCC10RGB	0.786069591
5280805	RKO	0.864764262
9927531	RMGI	0.840382012
34312	MCF7	1.256185656
6914657	CAKI1	0.77343157
2082	HPAC	1.47208411
71384	NCIH838	0.826372256
2051	OV7	0.814682385
5281787	LN229	1.386465486
4622	YAPC	0.867001115
16720766	ECGI10	0.872800421
3035714	SW948	0.627800914
2794	LOVO	0.90695951
702558	HUH7	0.811684274
151289	NCIH2228	0.866656931
9840324	NCIH2087	1.140218506
5310993	SKUT1	0.883293592
154417	SF126	0.506021301
5282230	NCIH2228	1.117238564
644241	YAPC	0.966071924
3334	HCC15	0.388017496
6445533	SF126	0.669277948
3033637	SNGM	1.205254115
10127622	HCT116	0.936856601
4062	SW948	1.330881244
2585	CL34	0.816848116
11707110	CL34	0.445279604
11351021	NCIH2347	0.634893063
2753	TE10	0.961195564
216326	SNU449	1.374771684
9874913	SNGM	1.535980123
493570	ECGI10	1.368576332
15547703	NCIH1915	0.511241154
6256	CORL23	0.60507714
11667893	LOVO	0.812895305
46740	NCIH2347	0.970791185
35802	RVH421	0.675436112
11707110	TE10	1.0
5362	RKN	1.338283494
9549284	PANC0203	0.852468208
31307	RKO	1.151619771
9826308	SW948	0.751913936
216326	NCIH28	0.975006929
462382	HUH7	0.556207548
216345	ECGI10	0.946486377
46740	YAPC	0.901582118
10126189	NCIH2228	0.412360922
2159	MDAMB231	0.965706473
9915743	NCIH2087	0.920081774
300471	MSTO211H	0.356981508
5329480	RMGI	0.756795194
9943465	OV7	1.09111389
3038522	SKUT1	1.073861772
11640390	CAKI1	1.0
107950	RCC10RGB	1.010825757
16722836	HUH7	0.919677514
24180719	MCF7	0.793158508
5282168	TE8	1.182281235
5281078	NCIH1915	1.343391669
3292447	EFO27	1.0
2724387	YAPC	0.856940907
123692	RVH421	1.260096326
4883	SNU449	0.837460321
11351021	SNUC5	0.647068486
27924	SNU61	0.953391286
5311412	CAKI1	0.867697485
72172	LN229	0.969391701
2780	SNGM	0.897017138
33630	CAKI1	0.900277248
197584	CL34	0.837232118
1697	NCIH1651	0.730783005
11214940	HCT116	0.888150719
10040286	SF295	0.84726404
3033769	RCC10RGB	0.910501168
5288674	EBC1	0.726808469
3033637	MCF7	1.164239548
3324	SNU449	1.177304543
54454	COLO668	1.50622252
4883	A549	0.896684489
64715	SH4	0.810506692
253602	SNU61	0.679505061
481747	A375	0.827867328
4993	MSTO211H	0.852181725
15478	A549	0.893524897
25183872	NCIH2087	0.409637594
2756	A549	1.000000027
5281787	NCIH28	1.010965792
5702048	MSTO211H	0.53930171
5311479	TE6	1.393564497
3958	MDAMB231	1.058786956
9799509	CORL105	0.823803241
98889	SNU449	1.044365401
5546	NCIH1915	1.09048585
2153	SNUC5	0.83597387
104956	JHH4	0.81863144
216345	LN229	0.991655719
5329099	EBC1	1.247589038
6604918	SF295	0.871177698
11338033	LOVO	0.844023196
6307	U2OS	1.407235543
5083	EFO27	0.781531834
3894573	CAKI1	0.94895808
4993	MDAMB175VII	0.913865176
16038120	CORL105	0.863056807
5310993	MDAMB231	0.73688433
5288674	NCIH1915	0.7712674
5310993	HOS	0.9107219
2126	NCIH1915	0.949367034
56971	AGS	0.976776795
2337	SKUT1	1.26665972
24978538	PC3	0.990853443
49836027	NCIH1651	0.649908912
16720766	OSRC2	0.75217393
5534	CAKI1	0.969928911
5707	RKO	1.49408931
1400	SF295	0.952113858
4780	LOVO	0.869647671
12555	TE6	0.936758234
6307	MDAMB231	1.152696625
132519	NCIH2228	1.206052028
2265	A549	1.260256563
5330790	TE10	0.852293449
5719	SJSA1	0.920266644
4477	SNU449	0.883612676
2585	JHH4	0.900148561
24964624	TE10	0.752662101
119565	SNU61	1.419357647
25262965	A375	0.705226392
657237	ECGI10	1.172198342
11647372	MDAMB231	0.870641248
5757	SW948	1.126924357
4055	HCT15	0.936302116
4078	MDAMB231	1.193615611
44483355	HPAC	0.937673643
444732	NCIH1915	0.674733205
9803963	A549	1.356875111
156414	HOS	0.974889775
11364421	TE10	0.568689917
64715	RKO	0.834761862
9549305	SNUC5	1.743987855
31307	SW1990	0.593175706
5702106	NCIH2087	0.942025097
3025986	RKN	0.58960187
3387354	CL34	0.776425808
123631	NCIH1915	1.0
9549213	TE10	0.742116781
5311479	SKUT1	1.544621385
121926	EBC1	0.823348401
24964624	HCT116	0.861782012
24748204	NCIH2087	0.723779652
11978790	NCIH2228	0.406423917
44607530	RKO	1.955914703
9865515	OVTOKO	0.403889499
1549000	RMGI	0.832502641
5166	CORL105	0.815960343
4631	HPAC	1.142308397
374536	EBC1	0.913175749
4174	HOS	1.136633129
5702058	CORL105	0.749845721
6918638	HCT15	1.0
38853	HCT15	1.081346455
9903786	MCF7	0.882491901
3739	NCIH2228	1.039139586
2249	SF126	0.780759415
17756796	A549	1.249805891
5354004	TE10	1.075489893
5283454	RVH421	1.027050285
60164	NCIH2228	1.133384311
33613	CORL23	1.055041855
441328	HUH7	1.147393621
4631	EFO27	0.994822
5328768	SJSA1	1.082810924
5329098	NCIH1651	0.833884672
6364620	MSTO211H	0.21979571
300471	SNU449	0.628777762
5833	SNU61	0.836774797
4369270	PANC0203	0.769498646
11754511	SJSA1	0.852396285
10367662	RMGI	1.164705991
11455910	MSTO211H	0.694540825
42642645	TE8	0.898534976
10341154	RCC10RGB	0.957294779
5614	CORL23	0.796858951
104956	RMGI	0.86410277
224859	PANC0203	0.91722148
9914412	OVTOKO	1.208316014
33613	ECGI10	0.91936166
37542	SW1990	0.898163125
5329006	NCIH838	0.950296893
4622	RCC10RGB	0.829433921
163844	SW948	1.422849624
4410	YAPC	1.357823357
16007391	SW948	1.202970261
17756796	RCC10RGB	0.839226084
5186	SW948	0.639723735
2375	SW620	1.104182629
6918638	A673	0.716963543
24964624	HPAC	1.00255249
10127622	CORL23	0.928521487
5186	HT1080	0.91014617
236702	RMGI	1.143291317
5083	LOVO	0.853885796
72344	CL34	1.718784996
60198	YAPC	1.082843799
6473881	NCIH2087	0.83689638
5702031	HOS	0.967243754
30323	TE8	0.860316971
2145	RCC10RGB	1.0
11667893	NCIH838	0.920143118
5354004	U2OS	1.554642984
6741	A375	1.238998687
9915886	RKN	1.424143338
25150857	RKN	0.829364522
6710614	LN229	1.225205062
2391	SNGM	0.990422904
6918454	SNUC5	0.814070139
10367662	HCC15	0.881591061
387447	HCT116	0.632601596
