pubchem	clname	auc
24889392	SF126	0.943319613
24889392	SNGM	0.962741996
24889392	ECGI10	1.489851879
24889392	HCC15	0.966537769
24889392	U2OS	1.676932051
24889392	SH4	1.191341933
24889392	NCIH28	1.378885772
24889392	MCF7	0.860657458
24889392	MDAMB175VII	1.530885433
24889392	OSRC2	0.890991689
24889392	TE10	1.215623766
24889392	NCIH1915	1.392710779
24889392	NCIH2228	1.220661816
24889392	RKO	1.496053044
24889392	AGS	1.418749792
24889392	SF295	0.889484183
24889392	SW620	1.501555946
24889392	YAPC	1.491408039
24889392	JHH4	1.364177543
24889392	NCIH596	1.286569932
24889392	SKUT1	0.901804072
24889392	A375	1.43077291
24889392	HT1080	1.233598451
24889392	SJSA1	1.381474192
24889392	EFO27	0.914529451
24889392	SNU61	0.923925446
24889392	COLO668	1.892416903
24889392	RMGI	0.765799083
24889392	CAKI1	1.484939102
24889392	OV7	1.067366553
24889392	OVTOKO	0.901249822
24889392	MSTO211H	0.817661338
24889392	RVH421	1.287159417
24889392	SW1990	1.226577643
24889392	TE6	0.891044058
24889392	PANC0203	0.91063423
24889392	NCIH2087	0.812968995
24889392	LOVO	0.86359935
24889392	HPAC	1.664368449
24889392	HUH7	0.849102975
24889392	HCT116	1.250389808
24889392	HCT15	0.864020372
24889392	TE8	1.679472788
24889392	SNUC5	1.304131955
24889392	NCIH1651	1.384172041
24889392	RKN	0.924298622
24889392	LN229	1.398252765
24889392	A673	0.888725473
24889392	NCIH838	0.975068206
24889392	A549	1.479054451
24889392	SW948	2.045259028
24889392	CORL23	0.818498341
24889392	CORL105	1.433616031
24889392	MDAMB231	0.999829193
24889392	HOS	0.891659817
24889392	SNU449	1.628486669
24889392	EBC1	0.960719519
24889392	RCC10RGB	1.26730275
24889392	NCIH2347	0.972396293
25227462	SF126	0.464197146
25227462	SNGM	0.481186501
25227462	ECGI10	0.526565096
25227462	HCC15	0.433554565
25227462	U2OS	0.461852589
25227462	SH4	0.591483935
25227462	NCIH28	0.727219168
25227462	MCF7	0.498693281
25227462	MDAMB175VII	0.736984103
25227462	OSRC2	0.615817845
25227462	TE10	0.559662406
25227462	NCIH1915	0.460518735
25227462	NCIH2228	0.595981232
25227462	RKO	0.458399714
25227462	AGS	0.504171599
25227462	SF295	0.777893744
25227462	JHH4	0.056523381
25227462	NCIH596	0.020426926
25227462	SNU61	0.407829715
25227462	PC3	0.431933696
25227462	RVH421	0.457915571
25227462	TE6	0.459562176
25227462	HUH7	0.270941487
25227462	HCT15	0.730188855
25227462	A549	0.532398165
25227462	SW948	0.814676128
25227462	CORL23	0.272465641
25227462	CORL105	0.533991674
25227462	MDAMB231	0.547729513
25227462	HOS	0.256716817
25227462	SNU449	0.712083503
25227462	EBC1	0.413128868
25227462	RCC10RGB	0.588373756
25227462	NCIH2347	0.446337701
11485656	RKO	1.705555739
11485656	SF295	0.876992131
11485656	OV7	1.11545239
11485656	MSTO211H	0.841704504
11485656	RVH421	1.585296718
11485656	HCT15	0.913571441
11485656	A673	1.496093619
11485656	NCIH838	0.953963543
24785538	SF295	0.85097942
24785538	OV7	0.837190487
24785538	RVH421	0.85205586
24785538	TE8	1.242229679
24785538	RKN	0.981266882
24785538	A673	0.755886739
24785538	SW948	0.79625976
49855250	SF126	0.48951809
49855250	SNGM	0.579030798
49855250	ECGI10	0.559748692
49855250	HCC15	0.600000479
49855250	U2OS	0.531089074
49855250	SH4	0.566190637
49855250	NCIH28	0.646254996
49855250	MCF7	0.675858886
49855250	MDAMB175VII	0.645569613
49855250	OSRC2	0.603025053
49855250	TE10	0.673660957
49855250	NCIH1915	0.585989812
49855250	NCIH2228	0.706492193
49855250	RKO	0.648808941
49855250	AGS	0.573314894
49855250	SF295	0.675825317
49855250	SW620	0.504302037
49855250	YAPC	0.660427049
49855250	JHH4	0.52472643
49855250	NCIH596	0.456515109
49855250	SKUT1	0.564271077
49855250	A375	0.59886069
49855250	HT1080	0.531221865
49855250	SJSA1	0.785587251
49855250	EFO27	0.457766517
49855250	SNU61	0.557906335
49855250	COLO668	0.525204247
49855250	RMGI	0.584926438
49855250	CAKI1	0.571743916
49855250	OV7	0.715096773
49855250	OVTOKO	0.662416674
49855250	MSTO211H	0.568205265
49855250	PC3	0.630771219
49855250	RVH421	0.58552697
49855250	SW1990	0.577896519
49855250	TE6	0.5369704
49855250	PANC0203	0.6032487
49855250	CL34	0.573269727
49855250	NCIH2087	0.346520342
49855250	LOVO	0.462433541
49855250	HPAC	0.786653137
49855250	HUH7	0.639468079
49855250	HCT116	0.518169228
49855250	HCT15	0.69659388
49855250	TE8	0.566592591
49855250	SNUC5	0.710461404
49855250	NCIH1651	0.480591254
49855250	RKN	0.612583184
49855250	LN229	0.65940436
49855250	A673	0.570872981
49855250	NCIH838	0.544220414
49855250	A549	0.706965618
49855250	SW948	0.5472843
49855250	CORL23	0.528152288
49855250	CORL105	0.699834589
49855250	MDAMB231	0.565799828
49855250	HOS	0.351414943
49855250	SNU449	0.742072425
49855250	EBC1	0.506283054
49855250	RCC10RGB	0.595224375
49855250	NCIH2347	0.574270418
24748204	SF126	0.815794456
24748204	SNGM	0.824562864
24748204	ECGI10	0.820852375
24748204	HCC15	0.696704399
24748204	U2OS	0.760108306
24748204	SH4	1.196845325
24748204	NCIH28	0.851070573
24748204	MCF7	0.785286822
24748204	MDAMB175VII	1.247356662
24748204	OSRC2	0.778803131
24748204	TE10	0.818876593
24748204	NCIH1915	0.747702798
24748204	NCIH2228	0.744139371
24748204	RKO	0.892830098
24748204	AGS	0.761969271
24748204	SF295	0.760548867
24748204	SW620	0.847159761
24748204	YAPC	0.827392608
24748204	JHH4	0.835268373
24748204	NCIH596	0.702835291
24748204	SKUT1	1.09990477
24748204	A375	0.848401378
24748204	HT1080	0.862953629
24748204	SJSA1	0.832061955
24748204	EFO27	0.798148596
24748204	SNU61	0.768582669
24748204	COLO668	1.091020809
24748204	RMGI	0.80422219
24748204	CAKI1	1.19021642
24748204	OV7	0.845487118
24748204	OVTOKO	0.833487788
24748204	MSTO211H	0.74859513
24748204	PC3	0.73685751
24748204	RVH421	0.875861903
24748204	SW1990	0.811250821
24748204	TE6	0.808490978
24748204	PANC0203	0.836213729
24748204	CL34	1.207468518
24748204	NCIH2087	0.723779652
24748204	LOVO	0.747520486
24748204	HPAC	0.868174124
24748204	HUH7	0.76931844
24748204	HCT116	0.736840449
24748204	HCT15	0.831577827
24748204	TE8	1.005659592
24748204	SNUC5	0.789951155
24748204	NCIH1651	0.755478599
24748204	RKN	0.849908164
24748204	LN229	0.873741975
24748204	A673	0.832611502
24748204	NCIH838	0.807626179
24748204	A549	0.780976272
24748204	SW948	0.829487358
24748204	CORL23	0.77675313
24748204	CORL105	0.855318971
24748204	MDAMB231	0.823514319
24748204	HOS	0.803961357
24748204	SNU449	0.765019683
24748204	EBC1	0.747552915
24748204	RCC10RGB	0.742057586
24748204	NCIH2347	0.746870393
10126189	SF126	0.303658996
10126189	SNGM	0.117526541
10126189	ECGI10	0.514039625
10126189	HCC15	0.11203478
10126189	U2OS	0.185290948
10126189	SH4	0.281293084
10126189	NCIH28	0.130344106
10126189	MCF7	0.309728001
10126189	MDAMB175VII	0.623220171
10126189	OSRC2	0.209878756
10126189	TE10	0.441088157
10126189	NCIH1915	0.106641016
10126189	NCIH2228	0.412360922
10126189	RKO	0.164194422
10126189	AGS	0.13476705
10126189	SF295	0.48683911
10126189	SW620	0.182408979
10126189	YAPC	0.421664002
10126189	JHH4	0.509630361
10126189	NCIH596	0.331938789
10126189	SKUT1	0.182315837
10126189	A375	0.25329361
10126189	HT1080	0.291112112
10126189	SJSA1	0.564386013
10126189	EFO27	0.261844053
10126189	SNU61	0.310869217
10126189	COLO668	0.433307644
10126189	RMGI	0.190608885
10126189	CAKI1	0.347889079
10126189	OV7	0.201134275
10126189	OVTOKO	0.60461456
10126189	MSTO211H	0.373103675
10126189	PC3	0.132911863
10126189	RVH421	0.737463543
10126189	SW1990	0.247626786
10126189	TE6	0.387998284
10126189	PANC0203	0.490598853
10126189	CL34	0.449843312
10126189	NCIH2087	0.22626732
10126189	LOVO	0.578678003
10126189	HPAC	0.186015163
10126189	HUH7	0.462800548
10126189	HCT116	0.131892389
10126189	HCT15	0.472169003
10126189	TE8	0.332369922
10126189	SNUC5	0.309914675
10126189	NCIH1651	0.215237556
10126189	RKN	0.254018245
10126189	LN229	0.561149904
10126189	A673	0.129672784
10126189	NCIH838	0.201246385
10126189	A549	0.345638715
10126189	SW948	0.871348949
10126189	CORL23	0.138428644
10126189	CORL105	0.371614145
10126189	MDAMB231	0.116835606
10126189	HOS	0.128079157
10126189	SNU449	0.193627824
10126189	EBC1	0.248044989
10126189	RCC10RGB	0.467803621
10126189	NCIH2347	0.159922801
65909	SF126	0.868849165
65909	SNGM	1.082137597
65909	ECGI10	1.082151752
65909	HCC15	1.061300201
65909	U2OS	1.394627009
65909	SH4	1.280179678
65909	NCIH28	1.012911543
65909	MCF7	1.082882085
65909	MDAMB175VII	1.127561384
65909	OSRC2	0.992767138
65909	TE10	0.944110749
65909	NCIH1915	1.100863986
65909	NCIH2228	0.944671603
65909	RKO	1.043808554
65909	AGS	0.929875865
65909	SF295	1.016156
65909	SW620	0.896602767
65909	YAPC	1.054566368
65909	JHH4	0.950737269
65909	NCIH596	0.933761304
65909	SKUT1	0.918426904
65909	A375	0.953152719
65909	HT1080	0.894531319
65909	SJSA1	1.183923943
65909	EFO27	0.996831648
65909	SNU61	1.053752979
65909	COLO668	1.488512272
65909	RMGI	0.953012373
65909	CAKI1	1.175978931
65909	OV7	0.829065418
65909	OVTOKO	1.216978993
65909	MSTO211H	0.879168218
65909	PC3	0.911161206
65909	RVH421	1.313023335
65909	SW1990	0.939375939
65909	TE6	0.919470185
65909	PANC0203	0.955887177
65909	CL34	1.07184227
65909	NCIH2087	0.906774514
65909	LOVO	1.471693806
65909	HPAC	1.10073764
65909	HUH7	1.102947955
65909	HCT116	0.92728441
65909	HCT15	0.908154451
65909	TE8	1.469264346
65909	SNUC5	1.250235115
65909	NCIH1651	0.825482387
65909	RKN	0.919413588
65909	LN229	0.906358795
65909	A673	1.24945326
65909	NCIH838	1.149626011
65909	A549	1.092692939
65909	SW948	1.336946445
65909	CORL23	0.857629352
65909	CORL105	1.058770974
65909	MDAMB231	0.924395577
65909	HOS	0.961270347
65909	SNU449	1.265539072
65909	EBC1	0.932515528
65909	RCC10RGB	0.896618774
65909	NCIH2347	0.885805188
6914657	MDAMB175VII	0.606417658
6914657	RKO	0.54267147
6914657	SF295	0.488964673
6914657	JHH4	0.280801323
6914657	OV7	0.542772823
6914657	MSTO211H	0.432840257
6914657	TE8	0.326193593
6914657	A673	0.55354239
5287969	SF295	0.673218618
5287969	RKN	0.569272504
5287969	A673	0.492207932
5287969	SW948	0.654178046
2585	SF126	0.843264124
2585	SNGM	1.204371239
2585	ECGI10	0.866963897
2585	HCC15	0.896604475
2585	U2OS	0.908480202
2585	SH4	0.886401302
2585	NCIH28	0.92616779
2585	MCF7	0.922092324
2585	MDAMB175VII	1.35744711
2585	OSRC2	1.279208808
2585	TE10	0.930411366
2585	NCIH1915	0.915154694
2585	NCIH2228	0.89277727
2585	RKO	0.879394664
2585	AGS	0.902125769
2585	SW620	0.891856998
2585	YAPC	0.883669441
2585	JHH4	0.900148561
2585	NCIH596	0.969837551
2585	SKUT1	0.842200726
2585	A375	0.883527776
2585	HT1080	0.963512044
2585	SJSA1	1.390798696
2585	EFO27	1.032565065
2585	SNU61	0.844391694
2585	COLO668	0.910943385
2585	RMGI	0.889954093
2585	CAKI1	0.964364919
2585	OV7	1.117938758
2585	OVTOKO	1.007891763
2585	MSTO211H	0.859148866
2585	RVH421	0.896427807
2585	SW1990	1.152999579
2585	TE6	0.871725229
2585	CL34	0.816848116
2585	NCIH2087	0.856895411
2585	LOVO	0.864729754
2585	HPAC	1.330956281
2585	HUH7	0.812369575
2585	HCT116	0.939621217
2585	HCT15	0.907635465
2585	SNUC5	1.212783443
2585	NCIH1651	0.903125386
2585	RKN	1.502834898
2585	LN229	1.278505819
2585	A673	0.882092876
2585	NCIH838	0.935750592
2585	A549	1.160908026
2585	SW948	0.926113274
2585	CORL23	0.889248767
2585	CORL105	1.398078656
2585	MDAMB231	0.888302713
2585	HOS	0.756996585
2585	SNU449	0.930756036
2585	RCC10RGB	0.992583333
2585	NCIH2347	0.909853888
5757	SF126	0.742208493
5757	SNGM	1.223012746
5757	ECGI10	1.148971289
5757	U2OS	0.976695932
5757	SH4	0.989596145
5757	NCIH28	0.893663808
5757	MCF7	1.096934267
5757	MDAMB175VII	1.432756228
5757	OSRC2	1.132849793
5757	TE10	1.390257395
5757	NCIH1915	1.255613292
5757	NCIH2228	1.000603243
5757	RKO	1.579696951
5757	AGS	1.235762659
5757	SW620	1.231047728
5757	YAPC	1.166523268
5757	NCIH596	1.266202341
5757	SKUT1	1.140896436
5757	A375	1.295415839
5757	SJSA1	1.332877361
5757	EFO27	1.094028968
5757	SNU61	1.561320553
5757	COLO668	1.564935509
5757	RMGI	0.971872272
5757	CAKI1	1.288702621
5757	OV7	0.952011039
5757	OVTOKO	0.860290282
5757	MSTO211H	1.111823668
5757	RVH421	0.961344257
5757	SW1990	1.059754443
5757	TE6	1.518099276
5757	NCIH2087	0.939303631
5757	LOVO	1.709660966
5757	HPAC	1.521694476
5757	HUH7	0.729535644
5757	HCT116	1.103121292
5757	HCT15	1.222975514
5757	SNUC5	1.440256356
5757	NCIH1651	1.152281393
5757	RKN	1.495717099
5757	LN229	1.37316804
5757	A673	1.14436022
5757	NCIH838	1.26270049
5757	A549	1.230080212
5757	SW948	1.126924357
5757	CORL23	1.153250594
5757	CORL105	1.392875093
5757	MDAMB231	0.955122038
5757	HOS	0.99995465
5757	SNU449	1.432404185
5757	RCC10RGB	1.276687777
5757	NCIH2347	1.232030277
441328	SF126	0.921082069
441328	SNGM	1.962438096
441328	HCC15	1.119951377
441328	U2OS	1.203766965
441328	SH4	1.409163849
441328	NCIH28	0.993183568
441328	MDAMB175VII	1.229985288
441328	OSRC2	1.098389394
441328	TE10	1.246130111
441328	NCIH1915	1.326937121
441328	NCIH2228	1.009985745
441328	RKO	1.255122016
441328	AGS	1.279026755
441328	SF295	1.099462959
441328	SW620	1.246586084
441328	YAPC	1.086116996
441328	JHH4	1.40079607
441328	SKUT1	1.155010379
441328	HT1080	1.682258696
441328	SJSA1	1.229630079
441328	EFO27	1.165555512
441328	SNU61	1.595749951
441328	RMGI	1.445044737
441328	CAKI1	1.439617448
441328	OV7	1.000003236
441328	OVTOKO	1.125168232
441328	RVH421	1.178577729
441328	SW1990	1.121408167
441328	TE6	1.656579014
441328	CL34	1.365965661
441328	NCIH2087	0.797687241
441328	HPAC	1.492489477
441328	HUH7	1.147393621
441328	HCT116	1.115828379
441328	HCT15	1.371650721
441328	SNUC5	1.397903154
441328	NCIH1651	1.376783888
441328	RKN	1.528481206
441328	LN229	1.208171242
441328	A673	1.000125178
441328	NCIH838	1.179414724
441328	A549	1.22077695
441328	SW948	1.203440237
441328	CORL23	1.031821003
441328	CORL105	1.467600733
441328	HOS	1.374120162
441328	SNU449	1.279897845
441328	RCC10RGB	1.066726087
441328	NCIH2347	1.231573347
5702042	SF126	0.581827135
5702042	SNGM	0.67219126
5702042	ECGI10	0.576609796
5702042	HCC15	0.653027196
5702042	U2OS	0.649408531
5702042	SH4	0.680945569
5702042	NCIH28	0.704192268
5702042	MCF7	0.663168789
5702042	MDAMB175VII	0.717272843
5702042	OSRC2	0.672749366
5702042	TE10	0.674042869
5702042	NCIH1915	0.582874183
5702042	NCIH2228	0.667220638
5702042	RKO	0.60958396
5702042	AGS	0.720124219
5702042	SF295	0.720492617
5702042	SW620	0.653770797
5702042	YAPC	0.691024803
5702042	JHH4	0.588240855
5702042	NCIH596	0.685654392
5702042	SKUT1	0.627709566
5702042	A375	0.689601351
5702042	HT1080	0.683028895
5702042	SJSA1	0.769194671
5702042	EFO27	0.690906976
5702042	SNU61	0.584815893
5702042	COLO668	0.630442392
5702042	RMGI	0.685488516
5702042	CAKI1	0.673411135
5702042	OV7	0.628759433
5702042	OVTOKO	0.658111287
5702042	MSTO211H	0.680875754
5702042	RVH421	0.638299275
5702042	SW1990	0.63324409
5702042	TE6	0.678039974
5702042	CL34	0.731490566
5702042	NCIH2087	0.603568858
5702042	LOVO	0.789236513
5702042	HPAC	0.714088333
5702042	HUH7	0.689246778
5702042	HCT116	0.657874313
5702042	HCT15	0.643878973
5702042	SNUC5	0.710339452
5702042	NCIH1651	0.631758709
5702042	RKN	0.703754628
5702042	LN229	0.694898084
5702042	A673	0.615837955
5702042	NCIH838	0.672425823
5702042	A549	0.600520344
5702042	SW948	0.697329904
5702042	CORL23	0.668059861
5702042	CORL105	0.689262059
5702042	MDAMB231	0.783832448
5702042	HOS	0.658046596
5702042	SNU449	0.585488556
5702042	RCC10RGB	0.598499403
5702042	NCIH2347	0.590287985
5833	SF126	0.475019227
5833	SNGM	0.770166231
5833	ECGI10	0.844854949
5833	HCC15	0.811908848
5833	U2OS	0.827024437
5833	SH4	0.826306201
5833	NCIH28	0.757073935
5833	MCF7	0.833256817
5833	MDAMB175VII	0.811898507
5833	OSRC2	0.784633691
5833	TE10	0.863220139
5833	NCIH1915	0.802942416
5833	NCIH2228	0.853494174
5833	RKO	0.845373891
5833	AGS	0.809101692
5833	SF295	0.831990463
5833	SW620	0.820588056
5833	YAPC	0.835975311
5833	JHH4	0.853694763
5833	NCIH596	0.835823359
5833	SKUT1	0.801698517
5833	A375	0.818569573
5833	HT1080	0.814685135
5833	SJSA1	0.835353433
5833	EFO27	0.947177754
5833	SNU61	0.836774797
5833	COLO668	0.888572343
5833	RMGI	0.828806259
5833	CAKI1	0.850855126
5833	OV7	0.830988264
5833	OVTOKO	0.818357759
5833	MSTO211H	0.800157761
5833	RVH421	0.752775542
5833	SW1990	0.955745051
5833	TE6	0.829809142
5833	CL34	0.761813624
5833	NCIH2087	0.812424121
5833	LOVO	0.800057178
5833	HUH7	0.862085751
5833	HCT116	0.825890701
5833	HCT15	0.848430904
5833	SNUC5	0.839958031
5833	NCIH1651	0.819183969
5833	RKN	0.827724512
5833	LN229	0.833347276
5833	A673	0.806294978
5833	A549	0.777282239
5833	SW948	0.793342601
5833	CORL23	0.804547953
5833	CORL105	0.840836403
5833	MDAMB231	0.807874445
5833	HOS	0.807105328
5833	SNU449	0.854157931
5833	RCC10RGB	0.840136418
5833	NCIH2347	0.817094383
60663	SF126	0.894587822
60663	SNGM	1.884647897
60663	ECGI10	1.26682432
60663	HCC15	0.985662614
60663	U2OS	1.396364078
60663	SH4	0.958744921
60663	NCIH28	1.120228392
60663	MCF7	1.039230325
60663	MDAMB175VII	1.580933935
60663	OSRC2	1.141886872
60663	TE10	0.974676238
60663	NCIH1915	1.410609842
60663	NCIH2228	1.124379738
60663	RKO	0.970847998
60663	AGS	0.950822882
60663	SF295	1.34179486
60663	SW620	0.973529117
60663	YAPC	0.934525869
60663	JHH4	1.143544625
60663	NCIH596	1.300948071
60663	SKUT1	0.934960591
60663	A375	0.913943011
60663	HT1080	0.959838046
60663	SJSA1	1.376318124
60663	EFO27	1.191914877
60663	SNU61	0.97985054
60663	COLO668	1.581123
60663	RMGI	0.94306137
60663	CAKI1	1.463834097
60663	OVTOKO	0.874046272
60663	MSTO211H	0.863097101
60663	SW1990	0.940458948
60663	TE6	0.97456044
60663	CL34	0.935384046
60663	NCIH2087	0.905506746
60663	LOVO	0.964655609
60663	HPAC	1.495339009
60663	HUH7	0.983221052
60663	HCT116	1.00188746
60663	HCT15	0.967240676
60663	SNUC5	1.310456735
60663	NCIH1651	0.952494989
60663	RKN	1.373668269
60663	LN229	1.535239232
60663	A673	0.941458414
60663	NCIH838	1.276666883
60663	A549	1.264787927
60663	SW948	0.970453699
60663	CORL23	0.949007791
60663	CORL105	1.203692745
60663	MDAMB231	1.183136078
60663	SNU449	1.506592696
60663	RCC10RGB	0.930581432
60663	NCIH2347	1.272793491
3385	SF126	0.897827126
3385	SNGM	1.16154046
3385	ECGI10	0.888514625
3385	HCC15	0.893849109
3385	U2OS	0.90884851
3385	SH4	0.928545022
3385	NCIH28	0.708027103
3385	MCF7	0.849943536
3385	OSRC2	1.174958943
3385	TE10	0.953876529
3385	NCIH1915	0.890799078
3385	NCIH2228	0.863889714
3385	RKO	0.864467325
3385	AGS	0.853324608
3385	SF295	1.158972682
3385	YAPC	0.889725359
3385	JHH4	1.135871714
3385	NCIH596	0.883582092
3385	SKUT1	0.858192169
3385	A375	0.862714718
3385	HT1080	1.497759398
3385	SJSA1	1.144925908
3385	EFO27	0.872418329
3385	SNU61	1.402443125
3385	COLO668	1.243371027
3385	RMGI	1.170422032
3385	CAKI1	1.177132942
3385	OV7	1.01708527
3385	OVTOKO	0.89507026
3385	MSTO211H	0.85223776
3385	RVH421	0.888494221
3385	SW1990	0.890404257
3385	TE6	0.85672779
3385	CL34	1.000816151
3385	NCIH2087	0.752608486
3385	LOVO	1.644249748
3385	HPAC	0.897967129
3385	HUH7	1.037200764
3385	HCT116	0.887554589
3385	HCT15	0.857638789
3385	SNUC5	1.617187758
3385	NCIH1651	1.213838532
3385	RKN	0.875803513
3385	LN229	1.323360683
3385	NCIH838	0.88527151
3385	A549	0.898495875
3385	SW948	1.182552235
3385	CORL23	0.875914453
3385	CORL105	0.876327506
3385	MDAMB231	0.872967276
3385	HOS	0.889933331
3385	SNU449	0.965833637
3385	RCC10RGB	0.825764132
3385	NCIH2347	0.887775221
2153	SF126	0.854808907
2153	SNGM	0.838223795
2153	ECGI10	0.912203042
2153	HCC15	0.894736671
2153	U2OS	0.875271362
2153	SH4	0.967938928
2153	NCIH28	0.786811384
2153	MCF7	0.843146005
2153	MDAMB175VII	1.251668913
2153	OSRC2	1.230303232
2153	TE10	0.922718563
2153	NCIH1915	0.957948996
2153	NCIH2228	0.893197744
2153	RKO	1.017694939
2153	AGS	0.9356132
2153	SF295	0.893731462
2153	SW620	0.894453421
2153	YAPC	0.968733762
2153	JHH4	1.360328609
2153	NCIH596	0.921344715
2153	SKUT1	0.891669221
2153	A375	0.951020692
2153	HT1080	0.85661037
2153	EFO27	0.907663622
2153	SNU61	0.898160262
2153	COLO668	1.071261018
2153	RMGI	0.899967834
2153	CAKI1	0.985574512
2153	OV7	1.183523119
2153	OVTOKO	0.899194457
2153	MSTO211H	0.861127557
2153	RVH421	0.821977691
2153	SW1990	1.252718969
2153	TE6	0.852446046
2153	CL34	0.897746833
2153	NCIH2087	0.79256837
2153	LOVO	1.296264138
2153	HPAC	1.541507878
2153	HUH7	0.862156111
2153	HCT116	0.863865936
2153	HCT15	0.918489675
2153	SNUC5	0.83597387
2153	NCIH1651	0.995101898
2153	RKN	0.865318837
2153	LN229	0.891076523
2153	A673	0.803436045
2153	NCIH838	1.315911812
2153	A549	0.888392183
2153	CORL23	0.91834886
2153	CORL105	0.908685228
2153	MDAMB231	0.92099297
2153	HOS	0.771053219
2153	SNU449	0.909059025
2153	RCC10RGB	0.91613932
2153	NCIH2347	0.912934296
5702058	SF126	0.762695608
5702058	SNGM	1.234243765
5702058	ECGI10	0.894856339
5702058	HCC15	0.875047054
5702058	U2OS	0.856259248
5702058	SH4	0.900518615
5702058	NCIH28	0.778285888
5702058	MCF7	0.808498321
5702058	MDAMB175VII	1.363322463
5702058	TE10	0.80828448
5702058	NCIH1915	0.79849186
5702058	NCIH2228	0.839003233
5702058	RKO	0.830642721
5702058	AGS	0.779932557
5702058	SF295	1.649024779
5702058	SW620	0.831783249
5702058	YAPC	0.787445632
5702058	JHH4	0.682591693
5702058	NCIH596	1.011454054
5702058	SKUT1	0.778346342
5702058	A375	0.918958515
5702058	HT1080	0.750353082
5702058	SJSA1	0.922840761
5702058	EFO27	0.741410999
5702058	SNU61	0.777776644
5702058	COLO668	1.463251348
5702058	RMGI	0.8183095
5702058	CAKI1	0.958719138
5702058	OV7	0.963743482
5702058	OVTOKO	0.70433459
5702058	MSTO211H	0.726957432
5702058	RVH421	0.85758323
5702058	SW1990	0.842801503
5702058	TE6	0.747432077
5702058	CL34	0.748003453
5702058	NCIH2087	0.741083785
5702058	LOVO	0.909670509
5702058	HPAC	0.842344136
5702058	HCT116	0.735255942
5702058	HCT15	0.884468264
5702058	SNUC5	0.89904773
5702058	NCIH1651	0.947492216
5702058	RKN	0.81027436
5702058	LN229	1.142214636
5702058	A673	0.854589389
5702058	NCIH838	1.229194868
5702058	A549	0.885060567
5702058	SW948	0.798076145
5702058	CORL23	0.783113132
5702058	CORL105	0.749845721
5702058	MDAMB231	0.892015289
5702058	HOS	0.664147644
5702058	SNU449	1.118436063
5702058	RCC10RGB	0.833239635
5702058	NCIH2347	0.78792173
5702094	SF126	0.793462996
5702094	SNGM	1.164362115
5702094	ECGI10	1.171171995
5702094	HCC15	1.090461848
5702094	U2OS	1.226039295
5702094	SH4	1.375143281
5702094	NCIH28	0.887789245
5702094	MDAMB175VII	1.531279174
5702094	OSRC2	0.958251924
5702094	TE10	1.104886378
5702094	NCIH1915	1.506839039
5702094	NCIH2228	1.350328748
5702094	RKO	1.696743894
5702094	AGS	1.33753829
5702094	SF295	1.625520073
5702094	SW620	1.354192522
5702094	YAPC	1.137481685
5702094	NCIH596	1.237963139
5702094	SKUT1	1.453080464
5702094	A375	1.216466687
5702094	HT1080	1.960360401
5702094	EFO27	1.359848195
5702094	SNU61	1.582710954
5702094	RMGI	1.488242619
5702094	CAKI1	1.315283619
5702094	OV7	1.389924803
5702094	OVTOKO	1.107241994
5702094	MSTO211H	1.335974826
5702094	RVH421	0.749010049
5702094	SW1990	0.982618132
5702094	TE6	2.069825886
5702094	NCIH2087	0.781225798
5702094	LOVO	2.055778512
5702094	HPAC	1.394771553
5702094	HUH7	0.918334295
5702094	HCT116	1.159408642
5702094	HCT15	1.296039647
5702094	SNUC5	1.417489624
5702094	NCIH1651	1.253914073
5702094	LN229	1.4291241
5702094	NCIH838	1.154796929
5702094	SW948	1.0
5702094	CORL23	1.237275117
5702094	CORL105	1.264941863
5702094	MDAMB231	1.212195527
5702094	HOS	1.292518942
5702094	SNU449	1.386522298
5702094	RCC10RGB	1.268614925
5702094	NCIH2347	1.270030555
4055	SF126	0.933002025
4055	ECGI10	0.908240822
4055	HCC15	0.892202968
4055	U2OS	0.840730998
4055	SH4	0.879241386
4055	NCIH28	0.870430812
4055	MCF7	0.874635911
4055	MDAMB175VII	0.744621333
4055	OSRC2	1.154186304
4055	TE10	0.889641914
4055	NCIH1915	0.878032644
4055	NCIH2228	0.907346171
4055	RKO	0.939980412
4055	AGS	0.894728927
4055	SF295	0.958833103
4055	SW620	0.888683601
4055	YAPC	0.953798744
4055	JHH4	0.835486201
4055	NCIH596	0.956408618
4055	SKUT1	0.898066729
4055	A375	0.951369371
4055	HT1080	0.932516351
4055	SJSA1	0.871579969
4055	EFO27	0.897995274
4055	SNU61	0.825464905
4055	COLO668	1.480969415
4055	RMGI	0.925325936
4055	CAKI1	0.94890162
4055	OV7	0.946283807
4055	OVTOKO	0.912365691
4055	MSTO211H	0.880610456
4055	RVH421	0.886094298
4055	SW1990	0.906982512
4055	TE6	0.894060239
4055	CL34	0.935056277
4055	NCIH2087	0.853221954
4055	HPAC	0.911033033
4055	HUH7	0.933087139
4055	HCT116	0.89941126
4055	HCT15	0.936302116
4055	SNUC5	0.889022548
4055	NCIH1651	0.935433338
4055	RKN	0.809191388
4055	LN229	0.940463269
4055	A673	0.884525736
4055	NCIH838	0.885686146
4055	A549	0.976391374
4055	SW948	0.994440455
4055	CORL23	1.088028957
4055	CORL105	0.94863051
4055	MDAMB231	0.881378496
4055	HOS	0.58982176
4055	SNU449	0.963903364
