pubchem	clname	auc
46740	SF295	1.665187804
4431	OV7	1.121340235
10126189	AGS	0.13476705
2993	YAPC	0.877886675
11338033	RKN	0.798627583
443943	NCIH2347	0.832829702
9804992	OSRC2	0.751501411
4011	SF126	0.939514181
9915886	SF295	1.271578628
37542	RVH421	1.207714902
3324	SF295	1.401087414
4410	HPAC	1.181972774
24826799	TE10	1.0
175540	NCIH1651	1.383712505
1549000	EFO27	1.105644261
9903786	NCIH1651	0.94337177
2812	ECGI10	1.288219514
17755052	TE6	0.740247364
5534	SH4	0.809684109
25021165	A375	0.936258412
3387354	SW948	0.799610039
5327723	ECGI10	0.918578285
10291556	RKO	1.273505682
6604858	NCIH2087	0.886419633
656765	SF295	0.827617625
5287969	LN229	0.801683297
6307	SNU61	1.526843919
73707512	NCIH28	1.056626779
15478	TE10	0.942383496
2126	SF295	0.934240551
3033637	SNGM	1.205254115
71329	PC3	0.906778936
5702172	SNUC5	1.24071055
40634	RKN	1.508906943
3397	ECGI10	1.16900142
698112	RVH421	1.249794569
53340666	MCF7	0.969275116
5702094	MDAMB231	1.212195527
10607	NCIH2087	0.56711941
23725625	SW948	0.934588057
11977753	TE8	1.0
4849	NCIH2087	1.487191651
5494449	SW620	1.0
447043	SF126	0.825104076
4780	SW948	0.91166439
3971	CORL23	1.174607721
40839	SJSA1	0.6695138
5354004	CORL105	1.188143083
2478	OSRC2	0.954553416
236702	EBC1	1.591253488
11214940	HCT15	0.903029978
8362	PC3	1.251901976
11507802	LN229	0.93008359
667594	U2OS	1.119492484
107751	NCIH596	1.175067669
409805	RKO	1.28142409
122077	HUH7	1.655646781
817368	OSRC2	1.029251928
5166	NCIH28	0.814191611
6710614	LOVO	1.49564694
5702164	SNU449	0.828398748
72344	RMGI	1.346387077
25062766	MDAMB231	0.951047963
53340666	SW1990	0.958056206
4521392	U2OS	0.772409668
6918508	PC3	1.087749075
16736978	SW948	0.811522539
64971	OSRC2	0.871013489
4761	EBC1	0.850803064
5329480	LOVO	0.802467378
107950	CL34	0.932380413
2478	SNU449	0.936259828
97226	OVTOKO	0.274429191
2187	RVH421	1.025500671
60164	SW620	0.912255003
224246	HOS	0.954512554
25257557	HCC15	0.712785861
3035714	CAKI1	0.673288623
25062766	TE10	1.0
5494449	HCT116	0.92232818
253602	NCIH2228	0.700211593
16007391	CORL105	0.800085241
47641	MCF7	0.969702456
9549284	CL34	0.58418983
657237	NCIH2087	0.927758813
44139710	SNU61	0.871861392
6445562	SNU61	0.650613242
15983966	ECGI10	0.570391048
16654980	LN229	0.921136577
3117	A375	0.788875906
9549284	SKUT1	0.892670445
24775005	HOS	1.0
16759169	OSRC2	0.998812007
49855250	TE8	0.566592591
53340666	TE10	0.907961254
6604794	SKUT1	0.903441416
2753	SF126	0.892162099
46244454	HOS	0.809596884
2249	SF126	0.780759415
236702	SNUC5	1.082149597
56649450	LOVO	1.0
72385	SF295	1.026931517
3610	NCIH2228	0.543749312
689043	TE6	1.097920857
6918837	SKUT1	0.708250489
4078	A375	1.02585635
196841	TE10	0.956349216
9549298	SW620	0.936546172
60854	OVTOKO	0.882719413
9926999	SW1990	1.397202828
17755052	HCT116	0.819560854
10427712	YAPC	1.180211874
3331	U2OS	1.054113542
5353431	RKN	0.91501799
65399	NCIH2087	0.756722755
4847	HCC15	0.699083662
5362422	RVH421	0.879116195
5719	LOVO	1.060396993
445643	RMGI	1.131182392
5311412	LN229	1.10749435
253602	SKUT1	0.650246634
16666708	MSTO211H	0.275199648
6851740	OV7	0.69416906
4055	NCIH596	0.956408618
6473883	RVH421	1.563497718
6918837	CORL105	0.881465392
13109	NCIH838	1.077791156
4847	SW948	0.691178516
938	LOVO	1.394190342
11455910	SNU449	0.717045099
60854	HCT116	0.959037554
3371	PC3	1.082154076
10367662	NCIH596	1.079511294
2585	CL34	0.816848116
2541	NCIH2087	1.179981676
2796	MDAMB175VII	1.222433304
4045	A673	0.603765387
5329098	U2OS	1.0
4993	NCIH1915	0.91739346
2471	SKUT1	1.000410657
6127	RKO	1.351290512
9840076	TE8	0.999997148
60198	PANC0203	1.187252167
4996	A673	0.850934578
107985	NCIH2228	0.087572656
128563	HOS	1.253766848
3117	SF126	0.655884766
11494412	NCIH1915	0.778626454
5081913	SNGM	0.879965403
17755052	NCIH1651	0.913748758
135411	RMGI	0.478512106
56971	OSRC2	0.945900807
44607360	CORL23	0.772875767
2391	OVTOKO	0.643214567
6093	NCIH1915	1.322960955
448799	NCIH596	0.468176055
9444	ECGI10	1.0
16720766	U2OS	0.869086019
9956222	AGS	0.849397234
5394	AGS	1.049075077
5330790	HCT15	0.876947501
11213558	RKN	1.409771445
2753	CORL23	0.975824577
824226	NCIH596	1.288608906
208908	RMGI	0.713845113
5311	NCIH2228	1.0
26937	CORL105	1.293956169
2315	NCIH2347	1.707853573
24856436	NCIH2228	0.814709578
24889392	CAKI1	1.484939102
49836027	SNU61	0.756533625
41781	NCIH28	0.809334032
9888590	LOVO	0.70309906
65399	RKN	0.704509095
54477	SNGM	1.139352134
11977753	NCIH2347	0.59635624
60464	EFO27	1.166082963
446541	NCIH838	0.853995263
3676	AGS	1.332240503
33630	LN229	0.853391042
447966	SKUT1	1.286806962
11351021	NCIH2087	0.525762715
7638	RMGI	0.987215743
5281718	SW1990	0.85777856
24964624	CL34	1.01146764
5702095	HPAC	0.869376634
9884685	PC3	0.876871136
6857	HCT15	1.242779999
253602	SW620	0.626141888
6918638	PANC0203	0.848042864
154417	ECGI10	0.740486236
91668	EBC1	1.092037726
72172	CORL23	0.867787279
151289	RKO	0.783794554
6918736	NCIH1651	0.761602981
16736978	RKN	1.37767902
60164	SNU449	1.296895281
9903786	TE8	0.911427349
4431	CORL105	1.158978685
5702228	SW948	0.922750314
9444	MDAMB231	1.0
33630	SF295	0.85490996
65981	JHH4	1.091489062
10341154	SNUC5	1.280994882
197584	SH4	1.261375782
42642645	MSTO211H	0.825907094
9953769	PANC0203	0.983302539
1547484	OV7	1.733240102
11715767	HCT116	0.850199648
73707512	MSTO211H	0.766554318
5870	SKUT1	1.2160872
34312	SNU449	1.083804836
443943	SW620	1.354260824
4684	OVTOKO	0.794889728
4261	RVH421	0.812620521
33613	OVTOKO	0.903075893
4060	RVH421	1.192530098
3331	SF295	1.189163356
3334	NCIH1651	0.537663498
4410	SW948	1.727712531
126769	NCIH28	0.838854084
9840076	RCC10RGB	1.233976239
667594	A375	1.208548253
11749858	HUH7	0.717652088
10127622	NCIH1651	1.0
60149	TE6	0.863622006
3339	EBC1	1.331590231
49836027	HUH7	0.549146655
44483163	SNU61	0.846598545
4369491	EFO27	1.047825429
26533	EFO27	1.035731902
6364620	NCIH2228	0.53857147
3958	COLO668	1.370926974
132519	HOS	1.462878941
5394	HUH7	0.939091817
4369270	MDAMB231	0.737044215
27924	RKO	1.663867514
42642645	NCIH1915	1.0
11373846	SW620	1.164623293
5282168	PANC0203	1.566438532
4369491	LN229	1.086814635
5287969	SKUT1	0.594722572
4539	JHH4	1.301711734
2993	OSRC2	0.867230289
6473883	SJSA1	1.408630535
9934347	MCF7	0.597573494
60823	A375	0.832388675
11538455	A549	0.447980326
1645	HUH7	0.968378822
2247	HCT116	0.980171439
3690	TE8	0.734549704
3902	A375	0.923673288
115210	JHH4	0.871475754
65399	NCIH2228	0.800182475
50248	EFO27	0.84889689
10607	SH4	0.631171604
3117	SNGM	0.842874766
2265	MCF7	0.917624345
3339	SKUT1	1.22363906
17754438	HCT15	1.377012789
44462760	TE6	0.997871726
6851740	U2OS	0.926244077
71329	U2OS	1.223213823
11507802	SNU449	0.8680943
656765	CORL105	0.841384622
16654980	NCIH596	0.762976409
1400	HPAC	0.882263502
5327723	SNU61	1.140937636
6604794	MCF7	0.967555537
3033769	HT1080	0.861919811
13109	HCT15	1.013214247
3610	SKUT1	0.767095458
123631	OVTOKO	0.727234805
702558	TE10	1.308066102
702558	EFO27	1.372950051
9549305	OV7	1.215578128
6604794	HCC15	0.919775346
16736978	NCIH28	0.825945939
3958	OSRC2	1.357022194
38853	HCC15	1.208623499
6851740	NCIH2347	0.920890902
15547703	ECGI10	0.789028471
9549284	LN229	0.853267307
5905	RCC10RGB	0.898108076
11676786	RVH421	0.617760584
55245	A375	1.309787231
6857	SW1990	1.336227446
4410	ECGI10	1.041931724
46740	SJSA1	1.45410634
4030	SKUT1	0.819452306
72385	MDAMB231	0.87107796
5614	RVH421	0.832869488
2733526	MDAMB231	1.09662065
176408	HUH7	1.048111423
25260757	ECGI10	0.687314807
11228183	OV7	0.865125619
3598	A375	0.925015204
4847	MSTO211H	0.696650138
23725625	PANC0203	0.948497615
3825	A549	0.999534029
11640390	SH4	0.962519019
4636	YAPC	1.334579351
4493	MDAMB175VII	0.949114477
4878	SF126	0.792470272
6918454	SW948	1.207134736
71329	A673	1.206507049
26596	SH4	0.809662225
285033	JHH4	1.0
5288674	CORL23	0.968159433
60857	RVH421	1.126624475
1645	SNUC5	1.0
9967941	JHH4	0.953197156
9934347	TE10	0.702459204
16759175	SNUC5	1.215694215
6918638	HCT15	1.0
5991	LN229	1.34895211
2244	CORL23	0.811156964
3062316	CORL23	1.0
5719	TE10	1.065721288
445643	SW620	0.960915483
104956	PC3	0.779753877
6918638	CORL23	0.889282618
11442891	MDAMB175VII	0.769277108
25062766	RVH421	0.851111078
224246	SH4	1.119951281
11707110	PANC0203	0.491895872
5531	CORL105	0.954203896
16747683	CAKI1	0.806291021
24771867	SF126	0.574144317
5281037	OV7	1.294212666
10302451	SF126	0.850722241
159324	SKUT1	0.61028895
24856436	HCT15	1.0
16007391	RMGI	0.785707911
6166	RMGI	1.203428125
50287	CORL23	0.950202959
3921152	NCIH28	0.732906928
9956222	RKN	1.162657325
6436135	HOS	0.959483837
16654980	A549	0.840244481
9865515	RMGI	0.350959009
4431	NCIH1915	1.300176525
16722836	SF126	0.859596755
5546	SKUT1	0.933497475
9804992	HCT116	0.659675302
3958	MDAMB175VII	1.383296058
224246	SW620	1.012680332
2145	HPAC	1.170852383
379077	A375	0.893594527
2247	SH4	1.156059365
11442891	EBC1	0.396427101
6419753	HCT116	1.068947985
5311479	TE8	1.348476645
197690	SNU449	0.826677933
9915743	HOS	0.938565119
121926	SNU449	1.000317858
135411	JHH4	0.611067677
1893	PANC0203	1.451494257
11754511	NCIH2228	0.847939286
6166	CL34	1.196467197
197584	SW948	1.675589736
4622	PANC0203	0.83668077
16666708	SKUT1	0.606041071
9933475	PC3	0.77612663
3994	A549	0.731658519
9826308	HUH7	0.838191324
60198	NCIH2087	0.99061471
132519	HCC15	1.153228204
4521392	SF295	0.926443794
24995524	PC3	0.646369645
2337	NCIH2087	0.966470712
5614	A673	0.93126114
2577	NCIH1651	0.942995019
6445533	HCC15	0.497741403
197690	AGS	0.871771956
16720766	SNGM	0.663401679
10126189	MCF7	0.309728001
4631	PANC0203	0.869575489
11338033	SW948	1.0
6167	A673	0.419822166
104956	HCT15	0.790846961
10461815	SKUT1	0.834746953
6604928	TE10	1.322620205
47936	EFO27	0.940491374
5310993	SNU61	1.670750855
6918454	CL34	0.688731488
11667893	TE10	0.994446994
3825	CAKI1	1.24650886
119565	NCIH2087	1.429107563
19675	HOS	0.939711378
6256	OV7	0.837821577
44137675	TE6	0.730847584
11977753	JHH4	0.771167069
1401	HCT15	1.679376859
4780	HCT116	0.905823278
2541	YAPC	0.91165767
224246	NCIH1915	0.939691437
3035714	RMGI	0.558771182
56971	A673	1.31727951
2391	RKN	0.860962468
4261	NCIH2228	0.820295709
133621	SW1990	1.047461049
9810884	NCIH2228	1.707456058
4996	SNU449	1.245681948
53340666	AGS	0.902286631
31307	SJSA1	1.318999332
3062316	RKN	1.0
107985	HT1080	0.079430697
16759175	SKUT1	1.039492888
197690	LOVO	0.880040772
11640390	RVH421	0.9002336
5288209	HOS	0.981613015
5328771	RMGI	1.523938541
9943465	SF126	0.935938367
4636	RCC10RGB	1.29337213
121926	MDAMB231	0.876482626
5893	SNGM	0.984399045
50287	NCIH838	1.273720226
9830392	NCIH1651	0.968106659
4055	RVH421	0.886094298
24978538	SW948	0.84444174
25260757	EFO27	0.665501396
4431	RCC10RGB	1.219404909
10126189	A549	0.345638715
5327	RKO	1.478106955
54454	HOS	0.915924425
9926999	HCC15	0.772757618
6914657	SNU61	0.547986317
60198	TE6	1.351908741
2126	A673	1.532490665
65981	HPAC	1.228227972
56649450	SW948	0.798540127
5287969	SW948	0.654178046
6093	LN229	1.432060566
44483355	MCF7	0.747289264
5328771	OSRC2	1.214944705
6093	A549	1.238274672
25260757	MDAMB231	0.757188871
1401	MDAMB231	0.874181073
17755052	LN229	0.856461464
4849	MSTO211H	1.128032091
5281037	SJSA1	1.265798115
25126798	SNGM	0.965805474
107751	SF295	1.417190616
44462760	A549	0.729211114
6604928	NCIH2347	1.415240607
44607530	OV7	1.315541139
71271629	MSTO211H	0.79381411
9549298	RVH421	0.940067663
6230	COLO668	0.818627867
4055	NCIH838	0.885686146
1547484	YAPC	1.316731756
4045	ECGI10	0.569189849
10367662	EFO27	0.945460174
374536	TE8	0.754888034
24889392	MCF7	0.860657458
10341154	SNGM	0.929967975
5531	RKN	0.943836506
5362422	CORL23	0.952737297
6450551	NCIH1915	0.947711266
60823	U2OS	1.410177595
25022668	HCT116	0.89264526
53340666	MDAMB175VII	1.224472294
97226	SNUC5	0.434229412
4030	CORL23	0.846726637
11656518	A549	0.882324218
11749858	RCC10RGB	0.735894003
44139710	CORL105	0.741287578
24978538	HCT15	1.0
24901704	SW620	0.954915415
11676786	RCC10RGB	1.0
448799	SNGM	0.35416553
9934347	NCIH838	0.74488776
441074	LN229	1.145993316
44483163	SW948	0.821159339
3292447	CORL105	0.921840859
9549213	SNU61	0.681948132
45375953	PC3	0.647810576
444732	SNU61	0.517985165
2125	MDAMB231	1.207682144
2733526	YAPC	1.237187937
53340666	LOVO	0.904682645
40839	NCIH1651	0.70448393
3948	A549	0.845741735
3117	JHH4	0.710668268
4261	RKO	0.86045396
60663	CORL23	0.949007791
3718	EFO27	1.272819123
9956222	CL34	0.803032842
33630	LOVO	0.749791481
4477	SNGM	0.853095026
11707110	NCIH28	1.0
72385	OSRC2	0.891534205
46926350	NCIH2087	0.611603005
24995524	SW1990	0.693201936
4060	CORL23	1.255387206
32798	MDAMB231	1.530325413
121926	A549	0.870878145
5288674	TE8	0.221336217
6166	EBC1	1.721906694
4493	RVH421	1.151220001
2541	HCT116	1.14782502
24889392	EFO27	0.914529451
698112	MCF7	1.221271588
11754511	HPAC	0.832796023
4045	CL34	0.551961024
46926350	NCIH1651	0.682285543
24964624	NCIH2347	0.764852979
44369694	MDAMB231	0.851962833
3038522	NCIH1915	1.094661597
50248	OV7	0.743348094
16666708	HOS	0.759212655
9934347	TE6	0.463421592
224859	TE6	0.894192796
5478883	EBC1	0.901008474
64981	SNU449	1.133263471
25181195	CAKI1	1.317054068
2051	SW620	0.767693993
134778	LOVO	1.929434329
11494412	OSRC2	1.0
64971	A673	1.283236198
45375953	AGS	0.689584108
46244454	LN229	0.855536499
9826308	NCIH28	0.84707186
9956222	RCC10RGB	0.905054102
2206	OVTOKO	1.055745145
224859	U2OS	1.665675542
9949641	NCIH2087	0.427119153
3117	A549	0.740731344
9927531	TE6	0.846733654
5311479	OV7	1.33119614
10127622	HCT15	1.0
30323	COLO668	0.734655624
60953	MSTO211H	0.788955997
6851740	SKUT1	0.474521089
9884685	SNUC5	0.957833977
2747117	SNGM	1.133642122
5702172	HPAC	0.867590746
49855250	PANC0203	0.6032487
6473881	MSTO211H	0.826532677
24856436	SNU61	0.721108478
197690	HCC15	0.920261742
444031	PANC0203	1.167383799
16654980	OV7	0.85146591
5702051	CAKI1	1.532223827
31307	COLO668	1.000006155
16759169	SNUC5	1.180182518
9429	A375	1.079068902
17754438	ECGI10	1.185250561
37542	TE8	1.613496524
1549000	OVTOKO	1.078082426
689043	SNU61	1.493694939
1547484	SW1990	1.284722089
2733526	LN229	1.168807694
5702095	OV7	1.312673877
6215	RMGI	1.237011972
24826799	LOVO	0.728367228
45375953	LN229	0.855635645
9840076	AGS	0.999257805
4076092	SJSA1	1.380822149
31307	SKUT1	1.142433319
17755052	CL34	1.013211239
9927531	EFO27	0.803120389
25062766	AGS	0.948128804
9956119	MDAMB175VII	1.447625633
5329006	MSTO211H	0.797539199
6604794	NCIH28	0.9803923
25022668	U2OS	1.669349261
6604918	HCT116	1.14013836
5282230	NCIH2347	0.831852793
7638	MCF7	0.97773574
9943465	SNUC5	1.049898704
9956119	HCT15	1.905438524
51358113	RKO	0.716077521
5494449	HUH7	1.0
5614	OVTOKO	0.864912106
9884685	TE6	0.866268399
5702042	HCC15	0.653027196
3854666	LN229	1.151842117
5282230	CAKI1	0.8055189
107967	A549	1.331930104
4493	HOS	1.28017775
38853	NCIH596	1.049746791
11676786	SW1990	0.806441471
25124816	SF126	0.635644922
5330286	EBC1	1.0
9811606	COLO668	1.395922741
2763	LN229	0.921823292
4076092	SW620	0.948845213
50515	NCIH2087	0.878565015
9956222	CORL23	1.19138083
5282493	EBC1	1.457113183
44483355	RVH421	0.895257748
4622	SW620	0.821599063
3334	PANC0203	0.548667202
16722836	NCIH2347	0.892808824
3690	RVH421	1.117406727
11494412	YAPC	0.915870727
2690	U2OS	0.778046773
16654980	OSRC2	0.858030514
9888590	CORL105	0.752623104
10184653	LN229	0.976252816
6914657	NCIH838	0.756735165
2082	HPAC	1.47208411
9813758	NCIH2228	0.830638906
46926350	SH4	0.553515452
6914657	PANC0203	0.912766961
938	MSTO211H	0.911218391
3292447	SNU61	0.861955677
442872	A375	1.005564634
16736978	RMGI	0.808432092
3035714	NCIH1651	0.714987727
4107	A549	1.137995553
6436	SJSA1	1.526583975
10367662	YAPC	1.0
2265	RKO	0.894805163
15951529	NCIH596	1.234822337
4858	NCIH2347	0.893636029
26596	SJSA1	0.68999655
3151	U2OS	1.273540457
11382492	SNUC5	1.052445761
4173	NCIH2087	1.338149619
2690	HUH7	0.738334636
24775005	SF126	1.0
9799509	HUH7	0.783253758
2930014	EBC1	0.695233557
11713159	RKO	0.850072936
444036	A673	0.920441573
24889392	COLO668	1.892416903
5719	PC3	0.929936875
24901704	NCIH1651	0.960136696
387447	SW620	0.638498616
44219749	EBC1	0.885087509
6166	RKN	1.524558493
44462760	CORL105	1.0
46191454	SW1990	0.74149243
11313361	SF295	1.408506782
16654980	SW1990	0.84394457
133076	CL34	1.492917035
6918508	SH4	1.141821143
12035	CAKI1	0.926524402
5283454	LOVO	1.318870904
11676786	TE6	0.984628935
5394	TE6	1.331601701
374536	HCT116	0.604771834
3033637	RKO	1.296126786
5702106	SNGM	0.970515172
5281037	TE8	1.337536164
462382	RVH421	0.540355866
3676	LOVO	1.414496869
2049	NCIH28	0.78721785
11442891	OSRC2	0.696688415
6843	HUH7	1.477131052
11338033	NCIH1915	0.766538477
5702041	SNGM	1.183660299
2265	TE6	0.818778363
4858	SNUC5	1.332381887
236702	RCC10RGB	1.1184708
4261	COLO668	0.720859068
6710614	OV7	1.412261058
5081913	NCIH28	0.743749474
5327	MDAMB231	1.30258229
216326	SNU449	1.374771684
60857	SH4	0.833656299
25124816	SKUT1	0.837345743
4878	EBC1	0.923097239
24785538	CAKI1	0.854611848
50287	RKO	0.933513529
5081913	OVTOKO	0.599949694
5702094	HOS	1.292518942
16038120	YAPC	0.756403269
698112	NCIH28	0.857876369
35802	HCT15	0.694639891
9956119	NCIH838	1.413450033
47641	NCIH596	0.935663297
4781	MDAMB231	0.983410534
5284373	RKN	0.927327519
447905	SF126	0.93062284
6604931	NCIH1651	0.854299795
11485656	SF126	1.0
11713159	A549	0.905017686
5281670	MDAMB175VII	1.374952563
16007391	CORL23	0.710407044
6167	SNUC5	0.499136602
44483355	HPAC	0.937673643
60854	JHH4	0.764091696
15547703	NCIH2347	0.541528477
25154867	EBC1	1.369428922
5702172	RVH421	0.873988015
25257557	MDAMB175VII	0.90899783
4849	AGS	0.973281618
11626560	SJSA1	0.867394139
2125	RVH421	1.19146512
2796	HCT116	1.142971155
5330286	HOS	0.792794801
9847023	EFO27	0.927880728
60164	SF126	1.008546491
3062316	AGS	1.0
5281670	RMGI	1.31772019
5282230	EBC1	0.865191779
11538455	TE10	0.700128487
5833	RCC10RGB	0.840136418
5330790	HT1080	0.789531008
24826799	TE8	0.843157164
2930014	SW948	0.695130836
71329	SNUC5	0.905740899
5534	U2OS	0.813877976
5287969	TE6	0.534191148
4539	OV7	1.334812195
2337	ECGI10	1.160330463
3820	RVH421	1.304274776
5330790	MDAMB231	0.82640658
5288674	A549	0.870962537
2249	HCT116	0.99893246
753704	RVH421	0.882687488
3151	NCIH2347	0.885151715
2794	LN229	1.307914937
5310993	CORL105	1.064254063
3035714	MCF7	0.567773127
6604471	OV7	0.869651633
2391	EFO27	1.171903766
4684	A673	1.583335573
16490	NCIH1651	1.50734506
9956119	HT1080	1.146269525
46926350	OVTOKO	0.614152055
236702	U2OS	1.806417739
6445533	HCT15	0.710901696
9888590	SH4	0.821424325
24748204	SW620	0.847159761
4261	OV7	0.907351184
6127	LN229	1.144833429
5478883	SKUT1	0.880330625
5614	PC3	0.778033581
4993	OSRC2	1.103873286
9956637	HPAC	0.894967177
46885626	MCF7	0.715831289
9949641	NCIH28	0.503359559
657237	CL34	0.715312625
10040286	RKO	1.005299808
4122	RVH421	0.627883256
2471	SNGM	1.24997381
5327	NCIH2087	1.508342158
60854	AGS	1.245181973
47641	NCIH2347	0.978081823
3676	RCC10RGB	1.370064675
15478	TE8	0.935378714
447043	CL34	0.825447014
5702048	MDAMB175VII	0.838176194
4369270	SNU61	0.71305022
16720766	PANC0203	1.0
24995524	LN229	1.255622181
11351021	AGS	0.61513249
5893	MDAMB175VII	1.233499774
644241	HCT116	0.927692255
24775005	MDAMB231	1.0
3339	TE6	1.2966575
44462760	ECGI10	1.0
5354004	OV7	1.595999414
5327	RKN	1.242253359
107751	SJSA1	1.231339146
444031	NCIH2228	0.948798786
9549298	SF295	0.842725026
9868037	TE6	0.844803145
54454	JHH4	0.9526554
50287	OVTOKO	0.839463896
11214940	ECGI10	0.950919389
16007391	NCIH2228	0.713522475
41781	RCC10RGB	1.107757171
4780	EBC1	0.949994062
2337	RMGI	1.212096498
9840076	CORL23	1.260268952
60823	TE10	1.344251114
175540	NCIH2347	1.509487171
5702106	CORL23	1.057463639
5702041	CORL23	0.585593793
409805	RCC10RGB	1.047512931
5282230	SJSA1	0.867836951
24995524	TE6	0.515316942
40839	HCT116	0.460687664
11754511	SW948	0.73211471
6918508	SF295	1.062234977
2747117	SH4	0.84868326
2724387	A673	0.849593087
5327	RMGI	1.398948972
2126	NCIH2347	0.957758131
11364421	EBC1	0.407018058
67361	PC3	0.877854009
285033	COLO668	0.780726021
60198	SW620	1.420627035
98889	A549	1.130229859
2756	LOVO	1.016831678
24901704	RVH421	0.992189336
374536	NCIH1915	0.857815698
3151	COLO668	1.383355211
11455910	MDAMB175VII	0.683243486
6918736	EBC1	0.686635015
4410	CAKI1	1.148294727
11626560	PC3	1.0
42642645	OSRC2	0.796868852
107751	A549	1.135856242
5534	SNU449	0.742842861
4062	A375	0.946867178
456201	SNGM	0.981633529
6918508	LOVO	0.808044524
4713	CORL105	1.199324621
11228183	HCT116	1.092758224
5546	HCT116	1.211242838
2585	JHH4	0.900148561
3820	HCT15	0.895557975
3655	COLO668	2.032527712
25062766	COLO668	0.964466064
6436135	OVTOKO	1.00000443
5354033	SNU61	0.875463919
9810884	SW1990	1.301943336
638024	COLO668	1.074527527
2930014	NCIH2087	0.69901534
57469	LN229	0.960156185
11707110	ECGI10	0.608907089
3292447	RMGI	0.874970148
6450551	SF126	0.860100431
25262965	RKO	0.700550177
657237	AGS	0.916020171
13109	SW620	0.853993408
5328768	PANC0203	0.884543774
17755052	SNU61	0.907744416
5893	NCIH1651	1.276091887
447905	A375	1.309110869
3921152	NCIH2347	0.660639669
5328771	SF295	1.384256135
374536	U2OS	0.738083455
6918736	SJSA1	0.822001943
9804992	CORL105	0.717831501
6604918	OVTOKO	0.885370756
3324	ECGI10	1.307162905
5614	MDAMB231	0.748411915
3371	RMGI	1.404122339
12035	U2OS	1.138080809
3331	MDAMB231	1.202051165
119565	HOS	1.441894825
753704	NCIH2087	0.739145867
41781	TE6	1.542110432
6918454	MCF7	0.976892458
25181195	RMGI	0.809692207
9903786	SNU449	0.948094753
4062	SNU61	1.237405644
56971	SF126	0.890467021
3854666	COLO668	0.901767482
46885626	SF295	1.022241632
5282230	RKN	0.845054923
4993	PANC0203	0.91850283
11485656	HOS	0.944297151
5702095	CL34	0.894834869
2722	NCIH1651	0.876226049
49855250	SF295	0.675825317
6450551	MDAMB175VII	0.904408816
5284373	SW1990	1.055703462
11507802	HCC15	0.840727537
5702051	NCIH838	1.188273562
7638	MDAMB231	1.165332014
817368	NCIH838	1.112651006
493570	MDAMB175VII	1.540934557
60663	A673	0.941458414
50248	CORL105	0.79586084
5282493	ECGI10	0.865620885
16736978	CL34	0.858903115
16490	NCIH2347	0.781540584
3038522	NCIH838	1.282964582
73707512	SNGM	1.176631791
25150857	NCIH1651	1.00561472
42642645	SW948	1.0
2733526	SNU449	1.373526038
1986	RMGI	1.13602014
176408	MDAMB231	0.983643029
54454	COLO668	1.50622252
175540	HOS	1.343572002
5702106	PC3	1.455434746
753704	RMGI	0.886392568
5353431	RVH421	0.805191225
3033637	SW1990	1.092042614
5288674	RKO	0.812441793
9840324	PC3	1.194473243
5281078	SJSA1	0.939623712
5282230	SH4	0.789401133
451668	HCT116	0.633235193
60663	MCF7	1.039230325
107985	PC3	0.0355458
4781	HOS	0.946842679
3151	SNU449	1.509481723
11640390	TE10	0.919033818
6604822	EFO27	1.492491899
3825	SJSA1	1.269146625
4780	EFO27	1.262987242
6215	SNGM	1.409619165
3385	NCIH2228	0.863889714
9830392	ECGI10	0.880793275
2145	OSRC2	0.935256728
3994	MDAMB175VII	0.722965251
4761	HOS	0.870493565
5327	A375	1.261862962
3820	SW620	0.90513184
6364620	AGS	0.499337363
11382492	RKN	1.151084349
4369491	U2OS	0.860378564
9429	MCF7	1.177522744
115210	RKN	0.868198899
2051	HUH7	0.955419894
3339	PANC0203	1.155522464
5354004	HCC15	0.956679265
44137675	NCIH28	0.730066864
5327723	NCIH1915	1.192039923
4410	EBC1	1.335279428
71271629	RMGI	0.837007123
285033	SNUC5	1.0
16720766	CAKI1	0.782083272
3921152	EFO27	0.828275335
197033	NCIH2347	0.931584073
3854666	SW948	0.899059872
817368	A673	1.517127731
4107	LN229	1.045071178
25257557	NCIH1915	0.844769038
5330790	RVH421	0.779985925
107950	HUH7	0.913470325
21700	AGS	0.846633744
122077	EFO27	1.70534428
26596	CORL105	0.719030679
60854	TE6	1.39842166
24995524	NCIH2228	0.595198807
3921152	OVTOKO	0.627954206
24889392	TE10	1.215623766
49855250	MCF7	0.675858886
56649450	LN229	1.0
5330286	U2OS	0.953857537
5702051	COLO668	1.695032084
10184653	HPAC	0.669622076
16654980	MCF7	0.820051927
10341154	SW948	1.248092223
26937	HOS	1.188167493
9915886	EBC1	0.94916812
156414	RCC10RGB	0.930078878
9829523	COLO668	0.669748678
3854666	A549	0.891785646
5478883	MDAMB175VII	1.262656871
9914412	LOVO	1.254956067
9840076	HPAC	1.539528326
5281670	HUH7	1.543904406
3854666	SJSA1	0.875529244
6197	SNUC5	0.91803619
151289	AGS	0.856668594
9549305	EFO27	0.933406712
10074640	LN229	1.372251494
5284616	HCT15	0.378425696
448042	SF295	0.98464061
481747	SW948	0.835732092
2724387	OSRC2	0.815762262
6215	MSTO211H	0.645379384
3387354	NCIH28	0.715856118
24826799	HCC15	1.0
17754438	LOVO	1.127814362
2993	HCT15	0.889051324
2153	MDAMB231	0.92099297
