pubchem	clname	auc
5329099	RMGI	1.288927435
24964624	A375	0.857450443
5329098	RMGI	0.904561777
122077	LOVO	1.526934459
5281078	RVH421	0.826501321
5281787	RMGI	1.35725449
9914412	RKO	0.807240054
2051	EBC1	0.707138783
5534	RKN	0.876574183
11538455	SNGM	0.386014572
698112	SNUC5	1.244265574
5719	ECGI10	0.935855629
2993	SW1990	0.822932535
11625818	A375	0.872642238
236702	OV7	1.104747611
5029	ECGI10	0.906666379
4849	MCF7	0.975222057
5310993	NCIH2347	1.170451361
4062	YAPC	1.203175537
5281078	NCIH1651	0.949597471
44187362	TE6	0.866555594
12555	NCIH28	0.997862437
17755052	AGS	0.742092195
24748204	HCC15	0.696704399
6230	ECGI10	1.351844545
35802	TE6	0.716861428
5311412	RMGI	0.941975204
3820	NCIH1915	0.935869585
107950	NCIH1915	1.157089631
9926999	CORL105	0.868764096
42642645	HCC15	0.967455532
5702164	PC3	0.708077496
5311221	MSTO211H	0.943115393
9444	A549	0.967512678
5354033	A549	0.925379248
9956222	SW1990	0.951168891
126769	A375	0.912081786
16736978	TE6	0.743422764
10461815	SNUC5	0.948436023
9829523	OVTOKO	0.698623461
6436	SW620	1.262134328
2796	LN229	1.339663333
10341154	CAKI1	1.442204746
10040286	LOVO	0.848432634
11228183	SJSA1	1.042099722
25183872	SNUC5	0.788984935
3610	RVH421	0.939539995
5287969	OSRC2	0.662849873
46926350	RKN	0.456338728
2051	CORL23	0.7595609
2541	HPAC	1.368652103
57469	CAKI1	1.38719992
2082	SW948	0.934986703
1549000	HT1080	0.805964179
10126189	MCF7	0.309728001
24901704	NCIH1651	0.960136696
448042	LN229	0.879097604
5702051	ECGI10	1.362661038
25062766	CL34	1.0
9799509	SF126	0.785882291
10127622	EBC1	0.800035065
3033637	RMGI	1.458242619
4107	OVTOKO	1.252014954
4369270	MDAMB175VII	0.826367357
4011	PANC0203	1.466280655
54477	HCC15	1.165482566
4060	TE6	1.292487604
159324	U2OS	0.669094878
442872	HUH7	1.924114812
46885626	JHH4	0.735236476
45375953	RVH421	0.54678541
5288674	SF295	1.0
3718	NCIH1651	0.956361725
11507802	MCF7	0.903252755
5719	A549	1.183601527
197690	MCF7	0.9367824
159324	HCC15	0.615412566
5353431	HUH7	0.999732788
1893	SH4	1.191088347
4761	SW620	0.818110254
2049	CORL23	0.871984422
2187	SW948	1.453963682
5702042	RCC10RGB	0.598499403
71271629	NCIH838	0.874383002
197584	TE10	1.288994599
97226	TE10	0.268425654
1400	SNU449	1.532000193
10461815	LN229	0.875379384
26533	COLO668	1.433536257
64981	COLO668	1.021393714
4594	COLO668	0.760968438
9914412	NCIH1651	1.238053563
1697	NCIH28	1.294500953
16490	SJSA1	1.175588449
3334	OV7	0.551858862
46740	LOVO	1.439538146
2780	AGS	1.211126747
9549305	A375	1.416470548
5702031	A673	1.000000249
2125	SW948	1.206012069
10367662	A673	0.931076047
17754438	LOVO	1.127814362
3825	CORL105	0.896925192
15478	EFO27	0.932446413
9911463	SKUT1	0.899048792
4828	HCC15	1.314112723
5327723	CORL23	0.941609631
3971	TE10	1.408046812
9549298	SW620	0.936546172
121926	RVH421	0.863350408
9926999	TE6	0.813044164
3025986	HCT15	0.694085934
5534	TE6	0.790614825
10291556	TE8	1.445287151
6914657	RMGI	0.774972499
9803963	TE8	1.440468053
9549289	NCIH2347	0.919243865
41781	NCIH2087	0.918042967
5327	SW620	1.377178594
11507802	SW1990	0.900075556
11656518	JHH4	0.886117521
6603728	NCIH2347	1.275755801
5702095	HCC15	0.911079295
9915886	OV7	1.368680302
5394	LN229	1.199433662
38853	NCIH596	1.049746791
4045	HOS	0.571691652
16041424	RVH421	0.826880269
2265	HCT116	0.901160747
3339	OSRC2	1.035894562
5723	RCC10RGB	0.845208879
55245	CORL105	0.921187371
60953	LN229	0.934853024
6710614	NCIH1651	0.913568554
6914657	SNU61	0.547986317
6918837	SNGM	0.619026072
56971	PC3	0.966999216
46244454	CORL105	0.826746786
5354004	NCIH2347	0.949182652
447043	JHH4	0.863248088
24964624	PANC0203	0.914674591
2690	NCIH596	0.846005571
2733526	MDAMB175VII	1.39507801
128563	TE6	0.902165699
50248	NCIH2228	0.803231002
11351021	ECGI10	0.556332088
9956119	SW620	1.323448684
25021165	NCIH596	1.204821468
16007391	OSRC2	0.778862921
23725625	HCC15	0.922528999
2153	CL34	0.897746833
24775005	SNU61	0.923750914
151289	A549	0.87131667
5282168	TE8	1.182281235
1548955	MDAMB175VII	0.977786492
3035714	MCF7	0.567773127
11676786	COLO668	0.999998404
72172	TE10	1.143700277
46191454	OVTOKO	0.883961599
65981	SJSA1	1.227713654
447966	U2OS	1.547404712
5329006	SNGM	1.239157352
2206	SJSA1	1.105265343
11364421	OV7	0.457357203
71271629	CORL23	0.845017959
9927531	CL34	1.291541993
38853	LOVO	1.583523241
6256	SNGM	1.049165418
11313361	SF295	1.408506782
9934347	HCT116	0.608479764
300471	A673	0.339636968
2796	EBC1	0.924838176
16041424	TE8	1.463006161
5702048	SW1990	0.581505721
53232	HPAC	1.043221624
5531	HOS	0.936543009
11485656	COLO668	1.0
16007391	HPAC	0.730999678
9799509	LOVO	0.786764047
53340666	SF295	1.169762116
4521392	HCT15	0.907158321
17755052	SH4	0.729892498
441074	PANC0203	1.531654252
72344	SNU61	0.962218566
10184653	CORL105	0.683388019
5330790	HCT15	0.876947501
25021165	RCC10RGB	1.140914281
6708465	RVH421	0.970724129
54477	RKO	1.600916233
3062316	MSTO211H	0.744427913
3994	PC3	0.675363142
3948	COLO668	1.308140626
9915886	MDAMB231	1.125769444
38853	A549	1.165551714
3894573	EBC1	0.966834663
133076	MSTO211H	0.949648538
5284616	SW620	0.652846207
9903786	MDAMB175VII	1.420559487
134778	NCIH2347	1.625460253
3339	NCIH28	1.185057511
5833	A673	0.806294978
6450551	RKO	0.957236257
441074	SNGM	1.454160076
3033637	MSTO211H	1.134479482
45375953	AGS	0.689584108
9549213	SKUT1	0.669491187
5702051	SW948	1.49596969
35802	SF295	0.853734533
6918540	NCIH28	1.044795849
2375	MCF7	1.172813057
6604931	ECGI10	0.87886367
2756	RKN	1.233651341
441328	HCT15	1.371650721
25181195	MDAMB175VII	0.922887774
37542	ECGI10	1.38033467
23725625	NCIH596	0.91010601
2756	YAPC	0.860647799
2471	A549	1.219230157
444732	NCIH1915	0.674733205
9888590	HOS	0.543144442
6604931	NCIH2347	0.859485862
25181195	SH4	1.288891486
12555	SNUC5	1.298820215
442872	NCIH1651	1.501937798
24889392	A375	1.43077291
4671	TE6	1.38027509
3101	OV7	0.57803019
11712649	CAKI1	0.901980942
9933475	CL34	0.62607457
3655	YAPC	1.330413153
3324	SNUC5	1.341797214
2577	AGS	1.0
108143	HCT15	1.0
2265	SW1990	0.869349811
1401	HUH7	0.664586943
10126189	CAKI1	0.347889079
10127622	NCIH838	1.0
4521392	HT1080	0.858144227
3820	U2OS	0.898610499
1547484	HCT15	1.145838956
3385203	ECGI10	1.132366964
6914657	HCC15	1.0
9915886	A673	1.284518163
3598	OV7	1.121310125
2375	TE6	1.222703283
16007391	SNU61	0.741661021
9956119	CORL105	1.432426779
5029	PC3	0.950232061
5081913	TE10	0.801659724
36462	SW1990	0.825339505
5330286	TE10	1.0
9826308	A375	0.772791788
9813758	YAPC	0.842005291
44219749	HCC15	0.877396538
11442891	CL34	0.292450937
1893	SNU449	1.297742145
5166	SW948	0.981153075
2265	PC3	0.844033815
3151	HPAC	1.295897409
4261	HOS	0.680112966
24995524	RMGI	0.775412947
4878	OVTOKO	0.781193125
9911830	NCIH596	1.0
6197	SJSA1	0.817923736
6604794	NCIH2347	0.885099718
97226	SJSA1	0.66507819
11712649	OVTOKO	0.738831515
35802	CORL105	0.819209032
2315	A549	1.324199004
9934347	SW620	0.565328147
6230	CORL23	1.19396958
24180719	HUH7	0.962210261
5329480	A375	0.942627527
9810884	PANC0203	0.966702447
16720766	HT1080	0.731314396
656765	ECGI10	0.807254153
6230	EFO27	1.123131042
121926	SKUT1	0.824433057
156414	CORL23	1.0
6604794	NCIH2087	0.808846265
71815	SKUT1	0.900888163
638024	CAKI1	0.964282386
4993	PANC0203	0.91850283
24995524	NCIH28	0.622070286
3151	LN229	1.055025095
11978790	HCC15	0.347492977
24771867	SJSA1	0.945672536
2187	TE10	1.278281222
3151	SNUC5	1.226119898
65399	NCIH1651	0.859395862
5702172	SF126	0.95332088
4883	SNGM	0.350416529
46244454	PC3	0.850511793
447905	HCT116	0.964902769
442872	HCT15	1.592817727
5329098	SJSA1	0.851880121
3025986	A375	0.700870615
4062	CAKI1	1.200905892
443943	ECGI10	0.925074482
11485656	SNU449	1.0
5702106	TE10	0.9343195
2708	PANC0203	0.874664351
2478	CORL105	0.919087799
9911463	OVTOKO	0.897486289
3958	MDAMB175VII	1.383296058
115210	SNGM	0.942729429
824226	HPAC	1.434747461
159324	MDAMB231	0.801206739
10127622	MDAMB175VII	0.79623241
3397	JHH4	1.109776611
72385	SW620	0.887634658
2049	PANC0203	0.905291434
132519	SNGM	1.014803341
5702031	U2OS	0.969341217
73707512	RKO	1.393413931
10410894	OV7	0.924258945
47641	RVH421	1.19034969
444036	RKO	0.963332812
24180719	SH4	0.767688191
462382	ECGI10	0.482804125
10367662	SNU449	0.953062889
5702106	ECGI10	0.965640893
11749858	SNU61	0.699243308
3387354	OSRC2	0.916904439
4594	CORL23	1.005599334
2249	JHH4	0.997779897
16038120	TE8	0.730845632
11667893	TE8	1.061092258
2577	SNUC5	1.0
67361	YAPC	0.942005047
6166	SW620	1.804178217
10126189	HUH7	0.462800548
387447	TE10	0.78881921
9810884	MDAMB175VII	1.13147225
9829523	HCC15	0.68874158
55245	TE10	1.108463666
456201	NCIH2087	1.18575296
16736978	SKUT1	0.775773628
15478	HCC15	0.956820646
3062316	OV7	0.430123835
5702031	SW620	1.24557062
11382492	NCIH2347	0.889742747
6307	OVTOKO	0.97073529
6708465	SKUT1	0.816432405
1645	TE8	1.0
656765	NCIH2347	0.827108993
16747683	HCT15	0.797181852
19675	SH4	0.928794144
10184653	HCC15	1.0
5319	RMGI	0.91739317
25227462	OSRC2	0.615817845
11978790	ECGI10	0.44744332
644241	RKO	0.88187225
4858	HCC15	0.982826404
107967	SW1990	0.963817655
53232	OVTOKO	0.830586924
24360	HCC15	0.46644883
31307	ECGI10	0.949211614
5702031	RKN	1.202377678
44369694	NCIH2347	0.816443729
6215	NCIH1651	1.523682221
25183872	CAKI1	0.72166207
11749858	NCIH28	0.813347457
50248	EFO27	0.84889689
5288209	YAPC	1.145965152
4858	SKUT1	0.878121895
1400	HT1080	0.871629367
37542	RMGI	1.336213356
2375	TE8	1.338832983
55245	SF295	1.557195862
2930014	YAPC	0.726720997
11455910	A673	0.695675149
10461815	OV7	0.858823662
2577	CAKI1	0.818949615
24889392	SKUT1	0.901804072
2471	LOVO	1.088621113
9915886	CL34	1.295495761
23725625	MSTO211H	0.600304114
5081913	YAPC	0.880711429
6167	SF126	0.291468025
9943465	A549	1.076418508
126769	YAPC	0.863810882
5287969	SF126	0.70238316
5531	ECGI10	1.274807748
2993	U2OS	0.852281519
6450551	MCF7	0.914836708
6230	TE6	1.134605364
25262965	MSTO211H	0.565440012
1401	CORL23	0.782608293
9953769	MCF7	0.9572123
4431	SJSA1	1.025152299
9813758	LOVO	0.854044837
216326	SW620	0.960242138
44462760	NCIH838	1.070591797
25262965	NCIH28	0.625568955
9803963	SF295	1.61303166
2724387	CORL105	0.864474356
33613	SF126	0.996718025
2391	NCIH1651	1.088171016
2541	ECGI10	1.229203374
5327723	TE10	0.928284033
27924	PANC0203	0.785556814
17754438	RVH421	1.200250685
4713	MDAMB231	1.396823216
5281718	ECGI10	0.841723181
9927531	OV7	1.113776736
3397	U2OS	1.288804692
11538455	U2OS	0.441869458
448799	EBC1	0.365872308
55245	RKN	1.838678177
64981	SW948	1.281166272
50248	EBC1	0.695121772
4107	MDAMB231	1.270023771
52912189	SNGM	1.48043027
2123	RCC10RGB	1.077090667
60854	NCIH2347	0.945044072
27924	SNU449	0.823200991
35802	SW948	0.758428147
3894573	RMGI	0.871390366
1548955	SH4	0.99532862
11656518	AGS	0.860289464
60164	SNGM	1.021590397
4261	CORL105	0.758363872
16722836	CORL23	0.969156216
2724387	HCC15	0.774626174
197584	NCIH2228	0.963086609
65399	PANC0203	0.682223583
11351021	LOVO	0.53183261
16722836	SW948	0.864479328
3033637	HCT116	1.093853632
3038522	OVTOKO	1.119895762
72385	NCIH596	0.904971785
9804992	NCIH2087	0.582919096
9799509	HCT15	0.825614838
17755052	LOVO	0.727842589
24360	PC3	0.241112468
5494449	SW948	0.546253973
10745	SKUT1	1.03556708
2478	NCIH838	1.205624139
2478	HT1080	0.858682591
11373846	ECGI10	1.103694642
11667893	SF126	0.90341007
197690	OV7	1.041161447
698112	TE6	0.873036247
119565	ECGI10	1.100797968
24180719	TE10	0.908429028
11977753	OSRC2	0.649249702
5719	PANC0203	1.147270306
2247	ECGI10	1.247577477
6708465	SW948	0.741676963
44137675	NCIH596	0.72500235
2577	TE8	1.0
9810884	HOS	0.881865507
6918837	MSTO211H	0.535542034
444732	RKN	0.607874966
64971	HCT116	0.925439763
9874913	SH4	1.0
5833	RVH421	0.752775542
27924	A673	1.345032913
3117	OVTOKO	0.716516059
5702164	EFO27	0.748684073
2913	JHH4	1.045253847
3739	AGS	0.842488157
5288209	SH4	1.218365989
9943465	NCIH2087	1.278638499
46907787	SNGM	1.275126039
98889	YAPC	1.122556149
71384	RVH421	0.729909832
60663	OSRC2	1.141886872
6256	SNU61	0.763875184
24889392	EBC1	0.960719519
34312	TE8	1.545774047
3025986	U2OS	0.68039951
10302451	A549	1.0
5719	NCIH2087	0.79054926
104956	ECGI10	0.811965562
55245	SNUC5	1.243498468
24771867	PC3	0.704540058
1547484	NCIH838	1.018462564
3902	NCIH2228	1.434384481
107751	A549	1.135856242
2126	NCIH1915	0.949367034
97226	NCIH1651	0.358187839
3820	HUH7	1.059017615
3062316	MCF7	0.974114528
16041424	AGS	1.131092287
56971	MSTO211H	0.948823709
5702048	NCIH2228	0.571622897
60953	SKUT1	0.97911125
24901704	EFO27	0.888107434
45375953	JHH4	0.565226041
5280805	RKO	0.864764262
56971	HCT116	1.223365423
128563	HPAC	1.587099128
53232	TE10	1.481881367
253602	SJSA1	0.757209335
24360	SJSA1	0.943713292
9915743	SNGM	0.816569687
11175137	SNU61	0.994724481
379077	NCIH1651	0.890534398
4521392	RCC10RGB	0.833581298
6445562	RMGI	0.636696686
4858	OVTOKO	1.159870279
3718	SNUC5	0.888740255
5281078	SNU449	0.880724387
47528	LOVO	1.014121773
156414	SNGM	0.857513804
9799509	RCC10RGB	0.829450692
451668	HCT116	0.633235193
11351021	NCIH1651	0.621997766
72344	JHH4	0.977141614
3820	SF126	0.867535638
21704	A375	0.946191742
11313361	TE8	1.430543383
2247	SW620	0.978484495
159324	NCIH28	0.636735802
16490	HCT116	0.898727552
21704	RMGI	1.268949948
4828	CORL105	1.516766849
4431	AGS	1.266556805
33630	CL34	0.715598745
11978790	CAKI1	0.387119242
3690	A375	1.369007196
5310993	EFO27	0.896867936
5281037	MDAMB231	1.250296895
4369491	HCT116	0.929639548
5702172	NCIH2087	0.996210784
2812	LN229	1.285487361
3292447	SKUT1	0.900430062
9911830	RCC10RGB	0.903930883
2123	HCT116	1.183218806
65981	CAKI1	1.25901458
2049	HT1080	0.78500923
64981	TE8	1.194909248
2265	HT1080	1.082900816
50248	CAKI1	0.991356879
5284373	HPAC	1.236208432
6918638	RVH421	0.909323384
5319	SNU61	1.556821513
154417	NCIH28	0.856451796
16007391	SKUT1	0.553159403
6918837	RVH421	0.614921304
481747	SW948	0.835732092
10341154	SW620	0.97587844
16666708	NCIH2228	0.448278617
9549289	HCC15	0.873762534
33630	COLO668	0.746762618
26937	OSRC2	0.907682413
5327	COLO668	1.197556777
4636	NCIH2087	1.089086918
2471	MDAMB175VII	1.530903151
16666708	SNGM	0.954629145
5405	LOVO	0.951269136
34312	SF295	1.363885684
6914657	A375	0.754245806
3971	SNU449	1.240295014
2471	LN229	1.172249685
9953769	PANC0203	0.983302539
6307	SNUC5	1.672575016
2812	COLO668	1.472960766
5405	SF295	1.59736324
197033	HOS	0.73401598
10367662	HCT116	0.92297051
2244	SNGM	0.78142511
3339	YAPC	1.277253819
6364620	A673	0.773405177
5311221	NCIH838	1.288253088
6603728	AGS	1.205498733
2051	TE8	0.76709006
5166	OVTOKO	0.762488344
2690	LOVO	0.745737127
6450551	OSRC2	1.0
644241	NCIH596	0.953762029
26937	TE6	1.881600558
9813758	CORL23	0.866514264
6918508	SW948	0.98740737
6256	CL34	0.604471704
5354033	MCF7	1.119935514
6167	AGS	0.553007047
5311	PANC0203	1.0
44483163	MDAMB231	0.870305994
24785538	A673	0.755886739
71815	NCIH1915	0.929487616
3958	RMGI	1.020703401
6215	HCC15	1.154121515
9829523	LN229	0.807989636
47641	HCT116	0.968308043
5311340	ECGI10	0.851816207
9933475	U2OS	0.744408318
448042	OSRC2	0.760226428
4062	RKO	1.536554039
5311412	NCIH1651	1.48955064
5287969	SKUT1	0.594722572
3371	NCIH2347	1.441149821
3025986	SNU449	0.670213771
4174	CORL105	1.187229817
44607360	HCT116	0.855781242
60464	CL34	1.439181266
2733526	NCIH596	1.137960812
135411	EBC1	0.685764059
387447	NCIH1915	0.393780408
667594	HCT116	0.897582436
11715767	CORL23	0.871127336
47528	RCC10RGB	1.169208202
11485656	HPAC	1.0
2796	SF295	1.369265825
216326	TE8	1.308677679
11455910	CORL23	0.748645697
3655	OSRC2	1.163907448
224859	RVH421	0.910871617
5083	CORL105	0.817989143
16490	NCIH596	1.367160005
3894573	TE6	0.756964281
3825	SW948	1.828454735
11712649	RKN	0.628853292
10745	SNGM	1.102026308
2123	CORL23	0.966269882
11640390	A549	0.940523512
1548955	SW948	0.838692883
5531	OVTOKO	0.89523083
3062316	EBC1	1.0
2708	SNU61	1.107368916
9953769	NCIH2228	0.958956538
9811606	OVTOKO	0.88511804
824226	TE10	1.428923746
6167	NCIH838	0.466966907
5288209	RCC10RGB	1.096137026
8362	A549	1.122443605
5070	SKUT1	0.949754756
16041424	MDAMB175VII	0.996028813
60663	MCF7	1.039230325
387447	LN229	0.886451674
44607360	OV7	1.053028345
6256	SW1990	0.63633236
24775005	SW1990	0.912863109
1986	A549	1.258618948
3397	OV7	1.344772926
9549213	HCT15	0.834969946
163844	NCIH838	1.275552691
11715767	PANC0203	0.963232155
216345	EFO27	1.316167629
24889392	SNU449	1.628486669
197033	A549	1.020850657
3117	NCIH596	0.701827977
5478883	MSTO211H	0.815093551
9830392	SW620	0.818284101
56649450	U2OS	0.76287708
9952773	U2OS	1.551776458
3676	ECGI10	1.308096658
9934347	LOVO	0.594725198
4847	SNUC5	0.865655293
6419753	RVH421	1.169066467
11382492	SNUC5	1.052445761
4631	MDAMB175VII	0.975942299
216326	HT1080	0.957548878
45375953	MSTO211H	0.570015166
5319	A673	1.216614059
2206	RKN	1.119907877
24889392	SW1990	1.226577643
36462	SW620	0.74584119
11977753	HCT15	0.752037258
443943	CORL105	1.109713428
4122	SF126	0.692211374
9813758	TE10	0.821866163
5284616	MDAMB175VII	0.496787691
5281787	TE10	1.241416083
5083	NCIH28	0.816447236
3739	TE6	0.762256427
26937	HPAC	1.181608467
447905	RCC10RGB	1.092438488
25124816	HT1080	0.740943943
5186	HPAC	0.870421572
11647372	AGS	0.797217821
15478	OVTOKO	0.884623962
393595	OVTOKO	0.937947833
5311412	NCIH2228	0.841143949
9903786	HCT15	0.873648095
5354033	NCIH28	0.863500976
44483163	A549	0.842654086
5284616	A375	0.72345406
1548943	RMGI	0.776035971
2794	SNGM	1.01679796
4493	MDAMB175VII	0.949114477
5029	SW1990	1.337168492
12035	TE6	1.12172094
9826528	OSRC2	0.769247916
52912189	RCC10RGB	1.418160315
49836027	CL34	0.798954836
52912189	SW948	1.372077984
4122	TE10	0.657461886
8362	RCC10RGB	1.413260086
443943	LOVO	1.707155079
6399253	RMGI	1.533912968
60164	RKN	1.054858238
25183872	NCIH28	0.716139273
11712649	JHH4	0.956258533
54477	RCC10RGB	1.357824823
456201	RKN	1.421788517
3825	SNUC5	1.274113928
24826799	CORL23	0.930946166
32798	NCIH2347	0.680119529
5311221	SW948	1.000000124
753704	A673	0.862297399
44139710	SJSA1	0.875546198
6604931	EBC1	0.879088839
6445533	RCC10RGB	0.577618193
11338033	JHH4	1.0
26533	HCT15	1.484470382
3994	HCC15	0.667873277
9840076	PANC0203	1.156689707
176408	MCF7	0.7733617
5362	LOVO	0.896033677
5083	SW948	0.850125999
5702106	CL34	1.517337501
6918540	RKN	1.338239899
9927531	HCT15	0.920864234
9927531	TE6	0.846733654
11373846	RMGI	1.051249766
441074	SNU61	1.309764299
37542	NCIH838	1.087508734
2812	ECGI10	1.288219514
33630	CORL23	0.76456043
3820	NCIH1651	1.311836461
5283454	PC3	0.81336242
5288674	YAPC	0.941090516
46907787	HUH7	1.546144002
5534	SNU61	0.791896683
123692	PC3	1.26523727
4030	RMGI	0.777158513
6604931	RKN	1.22416404
5284616	AGS	0.224512568
71329	SW948	0.897771724
44137675	HCT116	0.715209185
134778	A375	1.412566807
5702048	EFO27	0.60390427
3655	NCIH596	0.969340326
5281787	SNUC5	1.230291853
46943432	OV7	0.999994827
71815	LOVO	0.940943674
5328771	NCIH1651	1.368218751
1645	HCC15	0.900704577
16038120	NCIH1651	0.878099454
5287969	NCIH2347	0.584491596
9884685	SNUC5	0.957833977
50515	CORL23	0.973918587
25126798	U2OS	1.0
6857	SNGM	1.705185808
37542	HOS	1.733709276
9915886	MSTO211H	1.250890819
15951529	CL34	1.612781473
4174	SJSA1	1.128954802
9888590	NCIH1651	0.749745755
10367662	HUH7	1.097447518
456201	RKO	1.265110672
5282168	SJSA1	1.321215963
107950	HPAC	1.14566077
5702095	SJSA1	0.943831311
6914657	OSRC2	0.914562248
9847023	COLO668	1.290756712
24964624	SNU449	0.891425574
6604918	SJSA1	1.215428703
2812	SF126	0.982614118
11978790	LN229	0.459198762
5494449	HT1080	0.794518602
2375	CORL105	1.126629354
2708	CORL23	0.837303297
5405	RMGI	1.485075808
24826799	PANC0203	0.864322078
9549305	NCIH2347	1.481928183
2375	RKN	1.151021097
9956222	PANC0203	0.881495458
7638	NCIH2347	0.941947405
4878	NCIH1915	0.867026951
446541	SNU449	0.803760449
3739	RCC10RGB	0.898967769
4684	LOVO	1.729386917
2187	NCIH2347	1.366649644
5702172	MDAMB231	1.320292234
5991	A375	0.878787827
46943432	TE8	0.79252102
9943465	PC3	1.114627933
4781	MSTO211H	0.97897057
5166	A375	0.863412752
387447	JHH4	0.758900406
11442891	HUH7	0.526887372
4858	CL34	0.895803791
44607530	LOVO	0.936141618
37542	SNUC5	1.089981521
5494449	OSRC2	0.746413486
11626560	MDAMB231	0.897457
10607	NCIH838	0.485320275
216345	SNU61	1.297203715
44369694	SNGM	0.867917034
98889	RKN	1.378535669
4858	HPAC	1.461242135
4671	RMGI	1.347346739
938	MCF7	0.831303098
15983966	OV7	0.805426569
11538455	SH4	0.612369381
5186	OV7	0.89984002
5311412	OV7	1.011173148
9915886	OVTOKO	1.093464952
37463	A375	1.405413318
6918837	SF295	0.517826499
135411	RMGI	0.478512106
9911830	HT1080	1.0
3035714	SW1990	0.622037082
60953	PC3	1.0
134778	NCIH838	1.410234298
16654980	RCC10RGB	0.808950136
1986	MDAMB175VII	1.662928306
5328768	NCIH1651	0.84002357
52912189	SW620	1.464455805
91668	SW620	0.989137503
73707512	MDAMB175VII	1.240466135
9826528	HCC15	0.683435604
4045	CORL23	0.661682635
11228183	LOVO	1.382348903
3971	A673	1.276029846
2577	HOS	0.77494289
6093	NCIH2347	1.394381639
4671	JHH4	1.799558508
9953769	SNUC5	0.860075501
5757	RVH421	0.961344257
447905	NCIH28	1.188193196
2753	CORL23	0.975824577
5354033	OV7	0.910746967
11749858	NCIH2347	0.701246604
5311221	HCT116	0.963307888
50515	AGS	0.906840006
5311	ECGI10	0.754072108
6918508	MCF7	1.206080054
25257557	CL34	0.630408641
24901704	NCIH1915	0.94201824
9840324	RVH421	1.150088361
753704	MCF7	0.915850209
1401	OSRC2	1.187753821
1549000	TE10	0.96056415
9952773	SW620	0.984686519
442872	CORL23	1.409000665
3117	HUH7	0.770882082
60823	MSTO211H	0.895447783
135411	NCIH1915	0.767693241
5070	SW1990	1.052285511
3387354	AGS	0.78155077
5354004	CORL23	0.909152881
4636	LOVO	1.431528152
6445533	HCC15	0.497741403
5329480	HCC15	0.981777549
6473881	MSTO211H	0.826532677
6914657	SF295	0.488964673
2471	CORL105	1.301941297
3062316	NCIH1915	0.840272055
3117	NCIH2228	0.73210394
16654980	SNU61	0.837784651
5330286	RVH421	0.847518446
5166	CAKI1	0.918834226
5702228	COLO668	0.746360357
9847023	OSRC2	1.146781409
2812	RKO	0.979595445
16038120	SNGM	0.837642629
10745	MDAMB231	1.004733126
64981	OSRC2	0.802565105
11538455	TE6	0.446497725
41781	MSTO211H	0.879460684
16759175	HPAC	1.291650765
1645	HUH7	0.968378822
5531	SH4	1.551826746
6843	TE10	0.970373298
15478	HUH7	0.887035838
5702095	PANC0203	0.909807946
6710614	SNUC5	0.969781561
11626560	HCC15	0.81762102
17754438	LN229	1.161210478
10127622	HOS	1.0
119565	NCIH2087	1.429107563
72385	HCC15	0.863901116
25022668	HOS	0.862630421
5281078	HCT15	0.833986265
4858	U2OS	1.219510172
4493	MSTO211H	1.097606173
40634	SNGM	1.677957512
45375953	NCIH1651	0.81754342
447043	OV7	0.842873539
6450551	CAKI1	0.886970918
824226	NCIH2347	1.251596563
16720766	CL34	0.689112447
17756796	EFO27	1.05141534
16736529	OVTOKO	0.733911485
60854	RKO	1.698508676
3971	CORL23	1.174607721
44369694	NCIH2087	0.832399465
4369270	CORL23	0.719500548
4883	RCC10RGB	0.836880348
2244	RMGI	0.871293792
60149	MDAMB231	0.951982678
2153	MDAMB231	0.92099297
2746	ECGI10	0.888832309
9829523	HCT15	0.699720553
5719	LN229	0.906993654
5723	CAKI1	0.863574439
11977753	HUH7	0.737895031
3825	NCIH2228	0.982827835
5893	A549	1.016028502
456201	SW948	1.172552712
3718	TE8	1.659831787
6127	TE6	1.284616397
2746	RKO	0.924481368
11313361	TE6	2.03856934
3038522	MDAMB175VII	1.579974081
10367662	NCIH28	0.843000121
5723	EFO27	0.858753462
285033	CORL23	0.800671156
2482	LOVO	0.890118665
26596	A549	0.749364525
5394	LOVO	0.935087855
9949641	SF126	0.40666425
5614	SH4	0.895930479
216345	NCIH1651	1.162043921
667594	NCIH838	1.142690553
46885626	LN229	0.885254792
3820	SNUC5	1.211164723
10461815	AGS	0.850767506
444732	EFO27	0.468392849
5702095	SNUC5	0.919201458
37463	SNU61	1.417518495
44187362	SW620	0.402810461
4369491	HT1080	1.176397878
25183872	YAPC	0.59424542
4062	EBC1	1.260946236
17754438	CL34	0.871946748
5702042	COLO668	0.630442392
5328768	OSRC2	0.851060461
44462760	OSRC2	1.0
46244454	SNGM	0.764729953
6843	AGS	1.132898066
5329480	CORL23	1.202062575
60857	TE8	0.82528468
15983966	EBC1	0.547334606
51358113	NCIH1915	0.728068084
11175137	NCIH28	0.653721924
12035	OVTOKO	0.948606192
6256	NCIH2347	0.629259133
47641	COLO668	1.307393774
60164	RCC10RGB	1.204207888
24360	CORL23	0.114604318
5702228	HT1080	0.79346749
817368	CORL23	1.121768439
163844	A673	1.313132333
11507802	LN229	0.93008359
3971	EBC1	1.587002681
44219749	CAKI1	0.867469503
30323	LOVO	0.68069821
3971	HPAC	1.629200325
2763	SW620	0.916879457
11455910	NCIH2347	0.791571079
11228183	LN229	0.888582339
